n,x,y,lab
0.0,-17.43206472148068,11.055798999999997,2.0
1.0,-17.280290024256722,11.022865324467794,2.0
2.0,-17.127001434344155,10.994365434548623,2.0
3.0,-16.93021330561548,10.942856375440261,2.0
4.0,-16.729341475379066,10.892147949957563,2.0
5.0,-16.481675306807666,10.803981610741502,2.0
6.0,-16.258956601552825,10.721671636853369,2.0
7.0,-16.015977539671084,10.638017565781755,2.0
8.0,-15.79378038076196,10.58013598746408,2.0
9.0,-15.543087858153019,10.508039160350592,2.0
10.0,-15.292016423832791,10.43914449688232,2.0
11.0,-15.05662394449257,10.379875169043121,2.0
12.0,-14.816374069718567,10.322718732065221,2.0
13.0,-14.620532449740773,10.288846698552897,2.0
14.0,-14.435846067807304,10.263583301722484,2.0
15.0,-14.245248339558477,10.224384412786987,2.0
16.0,-14.022469821110818,10.177665628163695,2.0
17.0,-13.835347404714348,10.146510702000334,2.0
18.0,-13.69050657730145,10.136880337487378,2.0
19.0,-13.574486034000646,10.117941173367901,1.0
20.0,-13.440378700774007,10.08541301767074,1.0
21.0,-13.310074537023217,10.059561954619275,1.0
22.0,-13.22850145945169,10.088865197239457,1.0
23.0,-13.195397457221283,10.132418260046515,1.0
24.0,-13.191040284633177,10.166493638793545,1.0
25.0,-13.194216611376254,10.171024044114162,1.0
26.0,-13.213837052608326,10.179916315793486,1.0
27.0,-13.219208895768084,10.172845989663722,1.0
28.0,-13.215880922280279,10.161980747474104,1.0
29.0,-13.215519967707523,10.163412197358854,1.0
30.0,-13.209782492291337,10.171900704524989,1.0
31.0,-13.21457312224985,10.183056530415616,1.0
32.0,-13.21402406549058,10.190230038587146,1.0
33.0,-13.216799773604155,10.205677984948995,1.0
34.0,-13.219856738669124,10.222483695408876,1.0
35.0,-13.199765756909585,10.23644459661915,1.0
36.0,-13.18536473112904,10.227337340572118,1.0
37.0,-13.164735362307642,10.22326930203878,1.0
38.0,-13.166905957185099,10.222567448182327,1.0
39.0,-13.157603075032974,10.222429886391641,1.0
40.0,-13.161329368288278,10.23389181122517,1.0
41.0,-13.16057818601766,10.246281971242162,1.0
42.0,-13.161970515015993,10.274472836930352,1.0
43.0,-13.151237109427454,10.283391851513072,1.0
44.0,-13.134684883585493,10.289338431339136,1.0
45.0,-13.128424239283468,10.274182211605543,1.0
46.0,-13.137041336165728,10.272482652350707,1.0
47.0,-13.13481916830561,10.274340403860696,1.0
48.0,-13.115857671553378,10.283455787262927,1.0
49.0,-13.106603758546104,10.275198315050266,1.0
50.0,-13.102213295304548,10.270850882995067,1.0
51.0,-13.10756953199786,10.261068125128926,1.0
52.0,-13.109755769815019,10.272614229558894,1.0
53.0,-13.108423845300383,10.287251004375952,1.0
54.0,-13.104366569079744,10.310650055618249,1.0
55.0,-13.0957055667751,10.326027617649304,1.0
56.0,-13.088768866391376,10.323764970227504,1.0
57.0,-13.078232299481158,10.315447193990815,1.0
58.0,-13.076962733319174,10.312791084653266,1.0
59.0,-13.070227511942893,10.31171473613598,1.0
60.0,-13.0535108902331,10.323636182065352,1.0
61.0,-13.044537072891668,10.313764337966768,1.0
62.0,-13.041267895934503,10.313283112652321,1.0
63.0,-13.03333700447251,10.305581630659109,1.0
64.0,-13.033445537800656,10.307752593594477,1.0
65.0,-13.025886581554422,10.31053915012064,1.0
66.0,-13.028662568658708,10.305029271419954,1.0
67.0,-13.040973268066626,10.306537920344,1.0
68.0,-13.036397859632848,10.312058427231301,1.0
69.0,-13.041251858944023,10.30726622343894,1.0
70.0,-13.054327706754853,10.305972217040702,1.0
71.0,-13.062550329702225,10.305246577502466,1.0
72.0,-13.06069731191122,10.301601510447103,1.0
73.0,-13.055434192465155,10.286924180234822,1.0
74.0,-13.055038792815171,10.275051025216637,1.0
75.0,-13.055046421990506,10.258089029500466,1.0
76.0,-13.066170156606942,10.258211645855583,1.0
77.0,-13.082760405189198,10.277896266497963,1.0
78.0,-13.08949578734008,10.298383785988317,1.0
79.0,-13.089782019257946,10.319703017097837,1.0
80.0,-13.083878860546289,10.315577723370659,1.0
81.0,-13.09420100158326,10.315782076927075,1.0
82.0,-13.104993079866722,10.318716650877647,1.0
