(0.0, -17.434913091372483, 11.055820780675507, 2)
(1.0, -17.276933173891393, 11.021723112800407, 2)
(2.0, -17.126701675670276, 10.99331805860933, 2)
(3.0, -16.93334040601459, 10.945042338055206, 2)
(4.0, -16.731224647745844, 10.891134726153675, 2)
(5.0, -16.48292762077057, 10.802933322440262, 2)
(6.0, -16.258406207287432, 10.720513134005126, 2)
(7.0, -16.01710538992424, 10.640753413496617, 2)
(8.0, -15.794098676027932, 10.578101025907436, 2)
(9.0, -15.5461712969165, 10.509862971542782, 2)
(10.0, -15.28948756332035, 10.441462063297813, 2)
(11.0, -15.051262912574186, 10.378842812422025, 2)
(12.0, -14.815168249959868, 10.318820548058051, 2)
(13.0, -14.617299125434853, 10.284641321974936, 2)
(14.0, -14.438241080625177, 10.258958418594846, 2)
(15.0, -14.247866582777114, 10.227604069774204, 2)
(16.0, -14.026839115384718, 10.1761680808056, 2)
(17.0, -13.838553901908902, 10.15048105498022, 2)
(18.0, -13.691495207607359, 10.133370627726432, 1)
(19.0, -13.574980083072031, 10.119106651438514, 1)
(20.0, -13.44154913773423, 10.082095150805383, 1)
(21.0, -13.31362947024191, 10.061950816641083, 1)
(22.0, -13.232853819930604, 10.090542664662939, 1)
(23.0, -13.19386526687855, 10.130489697629908, 1)
(24.0, -13.191045185205521, 10.16475075701198, 1)
(25.0, -13.199416098271232, 10.17049463209979, 1)
(26.0, -13.210529480354962, 10.176179078981253, 1)
(27.0, -13.216155731430199, 10.170595301555728, 1)
(28.0, -13.216111648656886, 10.161887697984412, 1)
(29.0, -13.216187714327553, 10.164749270427023, 1)
(30.0, -13.213310906035705, 10.173308423333483, 1)
(31.0, -13.213345211465551, 10.184729796576686, 1)
(32.0, -13.213416497673068, 10.187590124027079, 1)
(33.0, -13.216117807276563, 10.204835752213983, 1)
(34.0, -13.218898527581546, 10.224722004466148, 1)
(35.0, -13.2022386528443, 10.236124562807081, 1)
(36.0, -13.185547984156845, 10.230512963313322, 1)
(37.0, -13.16606341361457, 10.224825920263617, 1)
(38.0, -13.163256791065837, 10.221836422180449, 1)
(39.0, -13.157647277036412, 10.221858069876573, 1)
(40.0, -13.15765756903408, 10.233305684240559, 1)
(41.0, -13.160412838461115, 10.24760481565301, 1)
(42.0, -13.163305576947684, 10.276121684924505, 1)
(43.0, -13.149350730403302, 10.28463074731156, 1)
(44.0, -13.135362109573641, 10.287539623464975, 1)
(45.0, -13.126961995045868, 10.276065204182716, 1)
(46.0, -13.138215003336224, 10.2703166934877, 1)
(47.0, -13.135312012990441, 10.27611893371307, 1)
(48.0, -13.118634537258105, 10.284708635463096, 1)
(49.0, -13.101903625313774, 10.27889945041084, 1)
(50.0, -13.099134692983206, 10.26753095882701, 1)
(51.0, -13.104704258529601, 10.258927171530045, 1)
(52.0, -13.110223008707406, 10.264722440739117, 1)
(53.0, -13.11020300885139, 10.287509922739753, 1)
(54.0, -13.104704318915003, 10.307517103468436, 1)
(55.0, -13.096325354849355, 10.324555552128881, 1)
(56.0, -13.087877483593255, 10.321702872455015, 1)
(57.0, -13.08235127283001, 10.316049764608575, 1)
(58.0, -13.079663673883314, 10.313095064752169, 1)
(59.0, -13.068493186458547, 10.313150362577447, 1)
(60.0, -13.054481089502408, 10.315980027029934, 1)
(61.0, -13.043330157210345, 10.316058766025757, 1)
(62.0, -13.046124195157324, 10.31316789726525, 1)
(63.0, -13.037755135956992, 10.307537009978727, 1)
(64.0, -13.032110373419101, 10.307444056721504, 1)
(65.0, -13.026542245586464, 10.30463527437044, 1)
(66.0, -13.032234870389841, 10.307415988165785, 1)
(67.0, -13.037729977412218, 10.307493831543516, 1)
(68.0, -13.040542104492316, 10.31034759936664, 1)
(69.0, -13.046034828770184, 10.304644285051921, 1)
(70.0, -13.054540258367739, 10.307508008854182, 1)
(71.0, -13.060110181749126, 10.307459127817149, 1)
(72.0, -13.060095907947975, 10.307445040774972, 1)
(73.0, -13.057239224677089, 10.2903602410336, 1)
(74.0, -13.054539243188463, 10.276125040404098, 1)
(75.0, -13.054492711092758, 10.258968864929601, 1)
(76.0, -13.06845302693735, 10.258951713455488, 1)
(77.0, -13.079586899773366, 10.278865230796843, 1)
(78.0, -13.090751639884916, 10.298906869778289, 1)
(79.0, -13.090757506311126, 10.318908826935958, 1)
(80.0, -13.087910009882869, 10.316059723843486, 1)
(81.0, -13.096362951883396, 10.316039895101248, 1)
(82.0, -13.107460615245738, 10.31596333476481, 1)
(83.0, -13.11581810017088, 10.316040449114682, 1)
(84.0, -13.115836848438255, 10.318958512156922, 1)
(85.0, -13.113033034521695, 10.318835203900669, 1)
(86.0, -13.110299266721674, 10.31607590919999, 1)
(87.0, -13.11021591161176, 10.310360972102199, 1)
(88.0, -13.104711441570693, 10.310271911792883, 1)
(89.0, -13.101897506942308, 10.313162697687737, 1)
(90.0, -13.101812559285552, 10.313128436296381, 1)
(91.0, -13.101880622256406, 10.298922143588781, 1)
(92.0, -13.104698169618624, 10.28459090079006, 1)
(93.0, -13.104658971988421, 10.284589416840788, 1)
(94.0, -13.104639189029934, 10.29315853744387, 1)
(95.0, -13.101866000418468, 10.298847487952312, 1)
(96.0, -13.101963444639903, 10.296053689454498, 1)
(97.0, -13.101992269790763, 10.290337428084612, 1)
(98.0, -13.101782853299767, 10.284678108270995, 1)
(99.0, -13.104659654081221, 10.28749392946668, 1)
(100.0, -13.110266004338554, 10.290367497019675, 1)
(101.0, -13.115884751197877, 10.290369014883163, 1)
(102.0, -13.115842369735299, 10.290358956475755, 1)
(103.0, -13.113100805867358, 10.290313487369719, 1)
(104.0, -13.10752714275931, 10.290340593122169, 1)
(105.0, -13.101927911458958, 10.290383637384974, 1)
(106.0, -13.099141613405578, 10.293225954548877, 1)
(107.0, -13.099164342580927, 10.298923300437034, 1)
(108.0, -13.101909383269769, 10.307519788783027, 1)
(109.0, -13.104573809256733, 10.310414253995413, 1)
(110.0, -13.107537139294903, 10.318868081749335, 1)
(111.0, -13.110242406509236, 10.32173561780273, 1)
(112.0, -13.110218315076567, 10.327424799688263, 1)
(113.0, -13.107535207735067, 10.327466374287917, 1)
(114.0, -13.11021922639827, 10.330239884215828, 1)
(115.0, -13.112993811025518, 10.32450664488612, 1)
(116.0, -13.115851354776355, 10.313196667663266, 1)
(117.0, -13.115792091509347, 10.3017418525463, 1)
(118.0, -13.115823411354944, 10.298875440296262, 1)
(119.0, -13.107448532814951, 10.301718351301902, 1)
(120.0, -13.101872236947132, 10.29892615001405, 1)
(121.0, -13.10466957798136, 10.298921640983322, 1)
(122.0, -13.115907040951333, 10.31881445793891, 1)
(123.0, -13.121478044231463, 10.344531122677934, 1)
(124.0, -13.113045222207782, 10.364458859886195, 1)
(125.0, -13.101831232516359, 10.36458200249671, 1)
(126.0, -13.090676363867848, 10.361717915389532, 1)
(127.0, -13.087922673766181, 10.3501871859121, 1)
(128.0, -13.090701305533466, 10.341723917697301, 1)
(129.0, -13.090713658797371, 10.333189834879379, 1)
(130.0, -13.090692717112645, 10.321706900396975, 1)
(131.0, -13.085224908472302, 10.310300574075363, 1)
(132.0, -13.07681161273366, 10.293171713697424, 1)
(133.0, -13.07113510530802, 10.290282823358387, 1)
(134.0, -13.065675403317298, 10.293178806400109, 1)
(135.0, -13.065607900488175, 10.304620210828844, 1)
(136.0, -13.065650369636115, 10.31611433915354, 1)
(137.0, -13.068411215476084, 10.31598769509568, 1)
(138.0, -13.073992968819105, 10.310309206241325, 1)
(139.0, -13.07957665877543, 10.313161804486562, 1)
(140.0, -13.085140465301155, 10.318818570016829, 1)
(141.0, -13.093543147058483, 10.327443849863121, 1)
(142.0, -13.099092374759424, 10.327372663593716, 1)
(143.0, -13.087967622837017, 10.327412324609874, 1)
(144.0, -13.0796263527181, 10.333132136473075, 1)
(145.0, -13.073937398514353, 10.338829421772315, 1)
(146.0, -13.076839497047994, 10.333239306859157, 1)
(147.0, -13.076818782055348, 10.32168005707442, 1)
(148.0, -13.076895717220108, 10.304607267697508, 1)
(149.0, -13.079586426146673, 10.298983793406594, 1)
(150.0, -13.08241626488664, 10.296107516006447, 1)
(151.0, -13.085216792468337, 10.298953899743168, 1)
(152.0, -13.085188457308062, 10.304637226906234, 1)
(153.0, -13.087958946466099, 10.307489749039055, 1)
(154.0, -13.090845837405057, 10.313154446413316, 1)
(155.0, -13.093516770427357, 10.316060621475877, 1)
(156.0, -13.096239477588824, 10.315997211007337, 1)
(157.0, -13.101920785266998, 10.316073555504198, 1)
(158.0, -13.11027818024142, 10.31310530657801, 1)
(159.0, -13.11581894521585, 10.310300166682683, 1)
(160.0, -13.113109545024098, 10.307499097211547, 1)
(161.0, -13.10743982219441, 10.313194227878586, 1)
(162.0, -13.10746618494865, 10.32172610700095, 1)
(163.0, -13.10189383013882, 10.330194463799426, 1)
(164.0, -13.096269193757104, 10.336130186643222, 1)
(165.0, -13.09073666940973, 10.335966247143263, 1)
(166.0, -13.0851861090506, 10.338841625251225, 1)
(167.0, -13.087904891746062, 10.338853722128531, 1)
(168.0, -13.096317943450334, 10.341702523169666, 1)
(169.0, -13.10471889013562, 10.344464546861193, 1)
(170.0, -13.104680076914315, 10.344479871116244, 1)
(171.0, -13.107497700406654, 10.344572094500641, 1)
(172.0, -13.104607966988885, 10.35026910332755, 1)
(173.0, -13.104741004262308, 10.358772188946785, 1)
(174.0, -13.104689138602012, 10.350242263606892, 1)
(175.0, -13.104738032970419, 10.330308731414268, 1)
(176.0, -13.104644279316895, 10.324601314888088, 1)
(177.0, -13.110278321218773, 10.333167742875055, 1)
(178.0, -13.115878383891282, 10.344566142338918, 1)
(179.0, -13.121343103604097, 10.344525956839963, 1)
(180.0, -13.12140846330706, 10.34457461639271, 1)
(181.0, -13.121384670593205, 10.344578875680265, 1)
(182.0, -13.118636119001733, 10.35028584197701, 1)
(183.0, -13.11581563885876, 10.361577946873417, 1)
(184.0, -13.113053864527972, 10.367373174703456, 1)
(185.0, -13.113015825927986, 10.372995219681997, 1)
(186.0, -13.115809553533254, 10.381571261608974, 1)
(187.0, -13.121408957899007, 10.390099212137422, 1)
(188.0, -13.12416768053781, 10.387319873198836, 1)
(189.0, -13.124211476553551, 10.378693086876785, 1)
(190.0, -13.1242028184228, 10.375852561970879, 1)
(191.0, -13.126937422644342, 10.38445522210397, 1)
(192.0, -13.129844479734034, 10.378778453463108, 1)
(193.0, -13.132557798868273, 10.364432855214755, 1)
(194.0, -13.135425464351979, 10.347411148771954, 1)
(195.0, -13.13812650385517, 10.34741097710198, 1)
(196.0, -13.138124181847655, 10.350333902017802, 1)
(197.0, -13.13814118961527, 10.35307942871173, 1)
(198.0, -13.138202059583394, 10.361667072478172, 1)
(199.0, -13.140905086380574, 10.367408131802913, 1)
(200.0, -13.146527183647803, 10.36738514224801, 1)
(201.0, -13.14921218506812, 10.364535723732562, 1)
(202.0, -13.14644944265478, 10.358801700124875, 1)
(203.0, -13.143748346886573, 10.356010836685186, 1)
(204.0, -13.138221359107927, 10.35312170759574, 1)
(205.0, -13.135396715724267, 10.358839067751433, 1)
(206.0, -13.146516046947083, 10.367236053710714, 1)
(207.0, -13.160436543859891, 10.370210535585022, 1)
(208.0, -13.168773456859991, 10.36453408739405, 1)
(209.0, -13.163250595251244, 10.35877094894737, 1)
(210.0, -13.163230191056027, 10.364472384103541, 1)
(211.0, -13.16322696169003, 10.37022520534331, 1)
(212.0, -13.16324344335729, 10.370136622343935, 1)
(213.0, -13.16038068205887, 10.364539576772286, 1)
(214.0, -13.163311694489357, 10.358793362654113, 1)
(215.0, -13.163271153046137, 10.367390428770817, 1)
(216.0, -13.163232241675132, 10.375900847243598, 1)
(217.0, -13.16596953760848, 10.378861625214096, 1)
(218.0, -13.16875491766864, 10.37017342558797, 1)
(219.0, -13.174303420786176, 10.367376816360014, 1)
(220.0, -13.177186790313515, 10.373042597537122, 1)
(221.0, -13.179966252875483, 10.375864694547525, 1)
(222.0, -13.182712128991904, 10.373066982173073, 1)
(223.0, -13.185484532271728, 10.358787395007136, 1)
(224.0, -13.182757309717228, 10.347442354938703, 1)
(225.0, -13.18272534266235, 10.33878240860817, 1)
(226.0, -13.182681535751861, 10.338781079746669, 1)
(227.0, -13.182706098867056, 10.338793988639555, 1)
(228.0, -13.182657745835765, 10.33883951910447, 1)
(229.0, -13.182729914330054, 10.330238640405405, 1)
(230.0, -13.182661725816928, 10.324590685294858, 1)
(231.0, -13.182804803247912, 10.318810883601737, 1)
(232.0, -13.17995545322983, 10.318912699840332, 1)
(233.0, -13.177086782213232, 10.318908476947529, 1)
(234.0, -13.1743973241107, 10.31894214577972, 1)
(235.0, -13.174349883552898, 10.318900892845406, 1)
(236.0, -13.174378737234804, 10.321737785197671, 1)
(237.0, -13.174316302717223, 10.324573484564713, 1)
(238.0, -13.174353113565779, 10.327383204376353, 1)
(239.0, -13.177122800138566, 10.330210698666763, 1)
(240.0, -13.182744801561816, 10.344581322261595, 1)
(241.0, -13.188353018917525, 10.358847671056663, 1)
(242.0, -13.188371873628224, 10.358873542961797, 1)
(243.0, -13.191157314844581, 10.341675412000718, 1)
(244.0, -13.185515859871497, 10.327461828673052, 1)
(245.0, -13.182775769256065, 10.33028798877836, 1)
(246.0, -13.180010667930206, 10.330317072527368, 1)
(247.0, -13.182635919037754, 10.333163274497865, 1)
(248.0, -13.18553763968711, 10.3302414312725, 1)
(249.0, -13.185536894566678, 10.33035001956902, 1)
(250.0, -13.185501676896575, 10.33600527813248, 1)
(251.0, -13.18552545987184, 10.341630378582767, 1)
(252.0, -13.179902492285521, 10.344508273120425, 1)
(253.0, -13.168818709752827, 10.341714963777568, 1)
(254.0, -13.157636999938239, 10.347379842709419, 1)
(255.0, -13.146482925551918, 10.355956883395658, 1)
(256.0, -13.143768343833267, 10.347275391216412, 1)
(257.0, -13.140991868453645, 10.33027619139064, 1)
(258.0, -13.143716485135277, 10.304652620077551, 1)
(259.0, -13.160455632384569, 10.298913241022294, 1)
(260.0, -13.17437726161053, 10.304585996193369, 1)
(261.0, -13.188162909395396, 10.318876421765664, 1)
(262.0, -13.188325228593957, 10.330272181332031, 1)
(263.0, -13.177109414867434, 10.324558843669974, 1)
(264.0, -13.165976004325538, 10.321696292092492, 1)
(265.0, -13.15758729801591, 10.321743076066644, 1)
(266.0, -13.171576458535563, 10.32463722825812, 1)
(267.0, -13.185445610996762, 10.324533247077525, 1)
(268.0, -13.185501721735886, 10.321733068940828, 1)
(269.0, -13.179942027226867, 10.327409174785766, 1)
(270.0, -13.174358311261965, 10.338870905449923, 1)
(271.0, -13.174330327469825, 10.350216029860446, 1)
(272.0, -13.174351395699702, 10.347438219549373, 1)
(273.0, -13.17151482414341, 10.341672584957047, 1)
(274.0, -13.182757700389603, 10.338802731703238, 1)
(275.0, -13.199442823423825, 10.34173034734143, 1)
(276.0, -13.202220148450426, 10.344526462075148, 1)
(277.0, -13.188330173038187, 10.344510024706231, 1)
(278.0, -13.177095179582587, 10.336008274822248, 1)
(279.0, -13.177171229547122, 10.33310935063239, 1)
(280.0, -13.177130169065276, 10.330298487454892, 1)
(281.0, -13.182750022543216, 10.350249593361488, 1)
(282.0, -13.196691238545787, 10.37010984789926, 1)
(283.0, -13.210641190455684, 10.375888964337038, 1)
(284.0, -13.216126309140584, 10.361735533021221, 1)
(285.0, -13.21061044163733, 10.347436756015867, 1)
(286.0, -13.207887859126053, 10.353090443474649, 1)
(287.0, -13.207729295211232, 10.361671378648518, 1)
(288.0, -13.210567576584994, 10.361719377309539, 1)
(289.0, -13.213351625445616, 10.36160394587851, 1)
(290.0, -13.213429410710935, 10.35881992242903, 1)
(291.0, -13.210567881158111, 10.35597771411076, 1)
(292.0, -13.210635162226247, 10.353093022943659, 1)
(293.0, -13.213396458714238, 10.350185205940956, 1)
(294.0, -13.21896487455923, 10.35034942469253, 1)
(295.0, -13.218960388338802, 10.353137857812605, 1)
(296.0, -13.221767722942532, 10.361676515642761, 1)
(297.0, -13.219000425017606, 10.367348359598598, 1)
(298.0, -13.216119956471749, 10.37029901278955, 1)
(299.0, -13.213432915232412, 10.361749543185896, 1)
(300.0, -13.210628998289902, 10.353039926370178, 1)
(301.0, -13.213424062005464, 10.344536021349779, 1)
(302.0, -13.21613836650505, 10.341693317435508, 1)
(303.0, -13.21611831237839, 10.338743871735662, 1)
(304.0, -13.216138663900312, 10.344451876392048, 1)
(305.0, -13.21614268157386, 10.355967375814421, 1)
(306.0, -13.21611327170317, 10.367390750386404, 1)
(307.0, -13.227275477166485, 10.3787843275553, 1)
(308.0, -13.238365340375044, 10.381536804026267, 1)
(309.0, -13.249550654135058, 10.3815945634323, 1)
(310.0, -13.246873827394722, 10.378811245173825, 1)
(311.0, -13.249594444136195, 10.381585744260777, 1)
(312.0, -13.25240499196355, 10.390192973232368, 1)
(313.0, -13.26075174432211, 10.398623461484584, 1)
(314.0, -13.266283573824113, 10.401627994966804, 1)
(315.0, -13.263526014711, 10.390271247729592, 1)
(316.0, -13.257964345102092, 10.381635864834239, 1)
(317.0, -13.249572903871423, 10.38446098724017, 1)
(318.0, -13.24958898573702, 10.39867749098806, 1)
(319.0, -13.246815080083897, 10.410102292482884, 1)
(320.0, -13.244001508641249, 10.410126640087718, 1)
(321.0, -13.241252795316486, 10.412917353087186, 1)
(322.0, -13.241184250510113, 10.40726068950544, 1)
(323.0, -13.244001662965053, 10.401507520570075, 1)
(324.0, -13.246797463592149, 10.395846712196818, 1)
(325.0, -13.24407948808046, 10.395912919256551, 1)
(326.0, -13.235711027440265, 10.3930584009728, 1)
(327.0, -13.227281473563398, 10.387261545853184, 1)
(328.0, -13.221775460556165, 10.387289263753168, 1)
(329.0, -13.221646460997404, 10.393006768235766, 1)
(330.0, -13.221625978306427, 10.398697540625642, 1)
(331.0, -13.218904489212465, 10.39868094983446, 1)
(332.0, -13.207777681727638, 10.395819561111491, 1)
(333.0, -13.202194764926352, 10.393045685851918, 1)
