(0.0, -17.43493, 11.055799)
(1.0, -17.276949, 11.021735)
(2.0, -17.12675, 10.993343)
(3.0, -16.933279, 10.945064)
(4.0, -16.731324, 10.891086)
(5.0, -16.483007, 10.802976)
(6.0, -16.258433, 10.720502)
(7.0, -16.017054, 10.640831)
(8.0, -15.794141, 10.578202)
(9.0, -15.546187, 10.509851)
(10.0, -15.289431, 10.441469)
(11.0, -15.051232, 10.37876)
(12.0, -14.815247, 10.318877)
(13.0, -14.617281, 10.284648)
(14.0, -14.438255, 10.258972)
(15.0, -14.247897, 10.227584)
(16.0, -14.026789, 10.176208)
(17.0, -13.838511, 10.150514)
(18.0, -13.691553, 10.133382)
(19.0, -13.574965, 10.119105)
(20.0, -13.441581, 10.081976)
(21.0, -13.313615, 10.061981)
(22.0, -13.232872, 10.090545)
(23.0, -13.193873, 10.130527)
(24.0, -13.191087, 10.164789)
(25.0, -13.199445, 10.170499)
(26.0, -13.210588, 10.176208)
(27.0, -13.21616, 10.170499)
(28.0, -13.21616, 10.161934)
(29.0, -13.21616, 10.164789)
(30.0, -13.213374, 10.173353)
(31.0, -13.213374, 10.184772)
(32.0, -13.213374, 10.187626)
(33.0, -13.21616, 10.204752)
(34.0, -13.218945, 10.22473)
(35.0, -13.202231, 10.236145)
(36.0, -13.185514, 10.230437)
(37.0, -13.166009, 10.22473)
(38.0, -13.163222, 10.221876)
(39.0, -13.157649, 10.221876)
(40.0, -13.157649, 10.233291)
(41.0, -13.160435, 10.247559)
(42.0, -13.163222, 10.27609)
(43.0, -13.149288, 10.284648)
(44.0, -13.135351, 10.287501)
(45.0, -13.126989, 10.27609)
(46.0, -13.138139, 10.270384)
(47.0, -13.135351, 10.27609)
(48.0, -13.118626, 10.284648)
(49.0, -13.101898, 10.278943)
(50.0, -13.09911, 10.267531)
(51.0, -13.104686, 10.258972)
(52.0, -13.110262, 10.264678)
(53.0, -13.110262, 10.287501)
(54.0, -13.104686, 10.307468)
(55.0, -13.096321, 10.324581)
(56.0, -13.087956, 10.321729)
(57.0, -13.082379, 10.316025)
(58.0, -13.079591, 10.313173)
(59.0, -13.068435, 10.313173)
(60.0, -13.05449, 10.316025)
(61.0, -13.043332, 10.316025)
(62.0, -13.046122, 10.313173)
(63.0, -13.037753, 10.307468)
(64.0, -13.032174, 10.307468)
(65.0, -13.026594, 10.304616)
(66.0, -13.032174, 10.307468)
(67.0, -13.037753, 10.307468)
(68.0, -13.040543, 10.310321)
(69.0, -13.046122, 10.304616)
(70.0, -13.05449, 10.307468)
(71.0, -13.060068, 10.307468)
(72.0, -13.060068, 10.307468)
(73.0, -13.057279, 10.290354)
(74.0, -13.05449, 10.27609)
(75.0, -13.05449, 10.258972)
(76.0, -13.068435, 10.258972)
(77.0, -13.079591, 10.278943)
(78.0, -13.090745, 10.298911)
(79.0, -13.090745, 10.318877)
(80.0, -13.087956, 10.316025)
(81.0, -13.096321, 10.316025)
(82.0, -13.107474, 10.316025)
(83.0, -13.115838, 10.316025)
(84.0, -13.115838, 10.318877)
(85.0, -13.11305, 10.318877)
(86.0, -13.110262, 10.316025)
(87.0, -13.110262, 10.310321)
(88.0, -13.104686, 10.310321)
(89.0, -13.101898, 10.313173)
(90.0, -13.101898, 10.313173)
(91.0, -13.101898, 10.298911)
(92.0, -13.104686, 10.284648)
(93.0, -13.104686, 10.284648)
(94.0, -13.104686, 10.293206)
(95.0, -13.101898, 10.298911)
(96.0, -13.101898, 10.296059)
(97.0, -13.101898, 10.290354)
(98.0, -13.101898, 10.284648)
(99.0, -13.104686, 10.287501)
(100.0, -13.110262, 10.290354)
(101.0, -13.115838, 10.290354)
(102.0, -13.115838, 10.290354)
(103.0, -13.11305, 10.290354)
(104.0, -13.107474, 10.290354)
(105.0, -13.101898, 10.290354)
(106.0, -13.09911, 10.293206)
(107.0, -13.09911, 10.298911)
(108.0, -13.101898, 10.307468)
(109.0, -13.104686, 10.310321)
(110.0, -13.107474, 10.318877)
(111.0, -13.110262, 10.321729)
(112.0, -13.110262, 10.327433)
(113.0, -13.107474, 10.327433)
(114.0, -13.110262, 10.330285)
(115.0, -13.11305, 10.324581)
(116.0, -13.115838, 10.313173)
(117.0, -13.115838, 10.301764)
(118.0, -13.115838, 10.298911)
(119.0, -13.107474, 10.301764)
(120.0, -13.101898, 10.298911)
(121.0, -13.104686, 10.298911)
(122.0, -13.115838, 10.318877)
(123.0, -13.121413, 10.344544)
(124.0, -13.11305, 10.364504)
(125.0, -13.101898, 10.364504)
(126.0, -13.090745, 10.361653)
(127.0, -13.087956, 10.350247)
(128.0, -13.090745, 10.341692)
(129.0, -13.090745, 10.333137)
(130.0, -13.090745, 10.321729)
(131.0, -13.085168, 10.310321)
(132.0, -13.076802, 10.293206)
(133.0, -13.071224, 10.290354)
(134.0, -13.065646, 10.293206)
(135.0, -13.065646, 10.304616)
(136.0, -13.065646, 10.316025)
(137.0, -13.068435, 10.316025)
(138.0, -13.074013, 10.310321)
(139.0, -13.079591, 10.313173)
(140.0, -13.085168, 10.318877)
(141.0, -13.093533, 10.327433)
(142.0, -13.09911, 10.327433)
(143.0, -13.087956, 10.327433)
(144.0, -13.079591, 10.333137)
(145.0, -13.074013, 10.33884)
(146.0, -13.076802, 10.333137)
(147.0, -13.076802, 10.321729)
(148.0, -13.076802, 10.304616)
(149.0, -13.079591, 10.298911)
(150.0, -13.082379, 10.296059)
(151.0, -13.085168, 10.298911)
(152.0, -13.085168, 10.304616)
(153.0, -13.087956, 10.307468)
(154.0, -13.090745, 10.313173)
(155.0, -13.093533, 10.316025)
(156.0, -13.096321, 10.316025)
(157.0, -13.101898, 10.316025)
(158.0, -13.110262, 10.313173)
(159.0, -13.115838, 10.310321)
(160.0, -13.11305, 10.307468)
(161.0, -13.107474, 10.313173)
(162.0, -13.107474, 10.321729)
(163.0, -13.101898, 10.330285)
(164.0, -13.096321, 10.335989)
(165.0, -13.090745, 10.335989)
(166.0, -13.085168, 10.33884)
(167.0, -13.087956, 10.33884)
(168.0, -13.096321, 10.341692)
(169.0, -13.104686, 10.344544)
(170.0, -13.104686, 10.344544)
(171.0, -13.107474, 10.344544)
(172.0, -13.104686, 10.350247)
(173.0, -13.104686, 10.358801)
(174.0, -13.104686, 10.350247)
(175.0, -13.104686, 10.330285)
(176.0, -13.104686, 10.324581)
(177.0, -13.110262, 10.333137)
(178.0, -13.115838, 10.344544)
(179.0, -13.121413, 10.344544)
(180.0, -13.121413, 10.344544)
(181.0, -13.121413, 10.344544)
(182.0, -13.118626, 10.350247)
(183.0, -13.115838, 10.361653)
(184.0, -13.11305, 10.367355)
(185.0, -13.11305, 10.373058)
(186.0, -13.115838, 10.381611)
(187.0, -13.121413, 10.390163)
(188.0, -13.124201, 10.387312)
(189.0, -13.124201, 10.37876)
(190.0, -13.124201, 10.375909)
(191.0, -13.126989, 10.384462)
(192.0, -13.129776, 10.37876)
(193.0, -13.132564, 10.364504)
(194.0, -13.135351, 10.347395)
(195.0, -13.138139, 10.347395)
(196.0, -13.138139, 10.350247)
(197.0, -13.138139, 10.353098)
(198.0, -13.138139, 10.361653)
(199.0, -13.140926, 10.367355)
(200.0, -13.1465, 10.367355)
(201.0, -13.149288, 10.364504)
(202.0, -13.1465, 10.358801)
(203.0, -13.143713, 10.35595)
(204.0, -13.138139, 10.353098)
(205.0, -13.135351, 10.358801)
(206.0, -13.1465, 10.367355)
(207.0, -13.160435, 10.370206)
(208.0, -13.168796, 10.364504)
(209.0, -13.163222, 10.358801)
(210.0, -13.163222, 10.364504)
(211.0, -13.163222, 10.370206)
(212.0, -13.163222, 10.370206)
(213.0, -13.160435, 10.364504)
(214.0, -13.163222, 10.358801)
(215.0, -13.163222, 10.367355)
(216.0, -13.163222, 10.375909)
(217.0, -13.166009, 10.37876)
(218.0, -13.168796, 10.370206)
(219.0, -13.174369, 10.367355)
(220.0, -13.177155, 10.373058)
(221.0, -13.179942, 10.375909)
(222.0, -13.182728, 10.373058)
(223.0, -13.185514, 10.358801)
(224.0, -13.182728, 10.347395)
(225.0, -13.182728, 10.33884)
(226.0, -13.182728, 10.33884)
(227.0, -13.182728, 10.33884)
(228.0, -13.182728, 10.33884)
(229.0, -13.182728, 10.330285)
(230.0, -13.182728, 10.324581)
(231.0, -13.182728, 10.318877)
(232.0, -13.179942, 10.318877)
(233.0, -13.177155, 10.318877)
(234.0, -13.174369, 10.318877)
(235.0, -13.174369, 10.318877)
(236.0, -13.174369, 10.321729)
(237.0, -13.174369, 10.324581)
(238.0, -13.174369, 10.327433)
(239.0, -13.177155, 10.330285)
(240.0, -13.182728, 10.344544)
(241.0, -13.188301, 10.358801)
(242.0, -13.188301, 10.358801)
(243.0, -13.191087, 10.341692)
(244.0, -13.185514, 10.327433)
(245.0, -13.182728, 10.330285)
(246.0, -13.179942, 10.330285)
(247.0, -13.182728, 10.333137)
(248.0, -13.185514, 10.330285)
(249.0, -13.185514, 10.330285)
(250.0, -13.185514, 10.335989)
(251.0, -13.185514, 10.341692)
(252.0, -13.179942, 10.344544)
(253.0, -13.168796, 10.341692)
(254.0, -13.157649, 10.347395)
(255.0, -13.1465, 10.35595)
(256.0, -13.143713, 10.347395)
(257.0, -13.140926, 10.330285)
(258.0, -13.143713, 10.304616)
(259.0, -13.160435, 10.298911)
(260.0, -13.174369, 10.304616)
(261.0, -13.188301, 10.318877)
(262.0, -13.188301, 10.330285)
(263.0, -13.177155, 10.324581)
(264.0, -13.166009, 10.321729)
(265.0, -13.157649, 10.321729)
(266.0, -13.171582, 10.324581)
(267.0, -13.185514, 10.324581)
(268.0, -13.185514, 10.321729)
(269.0, -13.179942, 10.327433)
(270.0, -13.174369, 10.33884)
(271.0, -13.174369, 10.350247)
(272.0, -13.174369, 10.347395)
(273.0, -13.171582, 10.341692)
(274.0, -13.182728, 10.33884)
(275.0, -13.199445, 10.341692)
(276.0, -13.202231, 10.344544)
(277.0, -13.188301, 10.344544)
(278.0, -13.177155, 10.335989)
(279.0, -13.177155, 10.333137)
(280.0, -13.177155, 10.330285)
(281.0, -13.182728, 10.350247)
(282.0, -13.196659, 10.370206)
(283.0, -13.210588, 10.375909)
(284.0, -13.21616, 10.361653)
(285.0, -13.210588, 10.347395)
(286.0, -13.207803, 10.353098)
(287.0, -13.207803, 10.361653)
(288.0, -13.210588, 10.361653)
(289.0, -13.213374, 10.361653)
(290.0, -13.213374, 10.358801)
(291.0, -13.210588, 10.35595)
(292.0, -13.210588, 10.353098)
(293.0, -13.213374, 10.350247)
(294.0, -13.218945, 10.350247)
(295.0, -13.218945, 10.353098)
(296.0, -13.221731, 10.361653)
(297.0, -13.218945, 10.367355)
(298.0, -13.21616, 10.370206)
(299.0, -13.213374, 10.361653)
(300.0, -13.210588, 10.353098)
(301.0, -13.213374, 10.344544)
(302.0, -13.21616, 10.341692)
(303.0, -13.21616, 10.33884)
(304.0, -13.21616, 10.344544)
(305.0, -13.21616, 10.35595)
(306.0, -13.21616, 10.367355)
(307.0, -13.227301, 10.37876)
(308.0, -13.238442, 10.381611)
(309.0, -13.249582, 10.381611)
(310.0, -13.246797, 10.37876)
(311.0, -13.249582, 10.381611)
(312.0, -13.252367, 10.390163)
(313.0, -13.26072, 10.398715)
(314.0, -13.266289, 10.401566)
(315.0, -13.263505, 10.390163)
(316.0, -13.257936, 10.381611)
(317.0, -13.249582, 10.384462)
(318.0, -13.249582, 10.398715)
(319.0, -13.246797, 10.410118)
