n,x,y,lab
0.0,-17.434911026326418,11.055852387158025,2
1.0,-17.276848778233234,11.021719453055642,2
2.0,-17.12668580318483,10.993323592337948,2
3.0,-16.93331685952004,10.945054569572898,2
4.0,-16.7312876513908,10.891095844659596,2
5.0,-16.483034591966724,10.802983275407582,2
6.0,-16.258428369571504,10.720416397991828,2
7.0,-16.017113327189314,10.640817759020997,2
8.0,-15.794062898632205,10.578153183999747,2
9.0,-15.546201399599521,10.509768341904948,2
10.0,-15.289369893170695,10.44145116969053,2
11.0,-15.051227267195271,10.378777899944486,2
12.0,-14.81518107795857,10.318840331974613,2
13.0,-14.617311114211143,10.284651669188351,2
14.0,-14.43831447177434,10.258995847489496,2
15.0,-14.247853170388188,10.227630394411534,2
16.0,-14.026735081505363,10.176217416449735,2
17.0,-13.838480170236707,10.15054091480197,2
18.0,-13.691514658996365,10.133396283830281,1
19.0,-13.574984107123193,10.119090091080317,1
20.0,-13.441569632694474,10.081964542226322,1
21.0,-13.313669921484438,10.061995111837051,1
22.0,-13.232918240481979,10.090552162721396,1
23.0,-13.19393517246633,10.130507930169234,1
24.0,-13.191063092654263,10.164775931322612,1
25.0,-13.199450501608549,10.170516626022708,1
26.0,-13.210586779469125,10.176227605531318,1
27.0,-13.216211365441396,10.17050321308091,1
28.0,-13.216171117821595,10.161952553375224,1
29.0,-13.216224210263702,10.164839443208892,1
30.0,-13.213414918780945,10.173397283194157,1
31.0,-13.213417050465738,10.184785188487439,1
32.0,-13.213335409525778,10.187565370428059,1
33.0,-13.216125012091641,10.204808292987723,1
34.0,-13.218984614010672,10.224746243537536,1
35.0,-13.202207482196515,10.236149102524294,1
36.0,-13.185607141274774,10.230464042024217,1
37.0,-13.166025993054165,10.224744379823115,1
38.0,-13.163242534952094,10.221891936008033,1
39.0,-13.157694116689287,10.221916095414935,1
40.0,-13.157714238321953,10.233339174276113,1
41.0,-13.160433258326691,10.247559899287596,1
42.0,-13.163228395509545,10.276110673483151,1
43.0,-13.149323390491544,10.284722310480923,1
44.0,-13.135353240561964,10.287491513323978,1
45.0,-13.12700510036379,10.27610543091237,1
46.0,-13.138194485212146,10.270336247023648,1
47.0,-13.135290374458938,10.276058494590655,1
48.0,-13.118564303762172,10.284693365363312,1
49.0,-13.101937852661102,10.278914982113722,1
50.0,-13.099141209208634,10.267520575104195,1
51.0,-13.104731776704831,10.258995961864697,1
52.0,-13.110317472513788,10.26465067616812,1
53.0,-13.110174145260665,10.28748268090954,1
54.0,-13.10471017932511,10.307479655724839,1
55.0,-13.096389348944507,10.324606615515236,1
56.0,-13.0880187736691,10.321791130265572,1
57.0,-13.082419727081938,10.316081422404725,1
58.0,-13.079661042694726,10.31318065557972,1
59.0,-13.068348835379862,10.313193629827014,1
60.0,-13.054445393612966,10.316049673635224,1
61.0,-13.043339751390445,10.316014315686461,1
62.0,-13.046102489483477,10.313152047541829,1
63.0,-13.03784242684659,10.307491171061415,1
64.0,-13.032227458207682,10.307462990191917,1
65.0,-13.026534219527248,10.30464167116875,1
66.0,-13.03216151609492,10.30745876347538,1
67.0,-13.037775886450984,10.307401568451057,1
68.0,-13.040532495125028,10.310285576979142,1
69.0,-13.046100220821497,10.30456995948632,1
70.0,-13.054501404555676,10.307456273325997,1
71.0,-13.06006715307145,10.307460737170254,1
72.0,-13.060034602440254,10.30743890818905,1
73.0,-13.057183977268378,10.290374584658267,1
74.0,-13.054481450593158,10.276058405055911,1
75.0,-13.054447625720591,10.258994609212076,1
76.0,-13.068411773043653,10.25891506996368,1
77.0,-13.079565312676543,10.278936175915147,1
78.0,-13.09079894710326,10.298975440787434,1
79.0,-13.090701402371568,10.318863486864709,1
80.0,-13.08796814127148,10.316023253094828,1
81.0,-13.096414753009999,10.316023035491702,1
82.0,-13.107447354868677,10.316067742462003,1
83.0,-13.11584671871997,10.315996800290245,1
84.0,-13.115886767368552,10.318868550092793,1
85.0,-13.113136201857781,10.318878570546412,1
86.0,-13.110213162961811,10.316025563920181,1
87.0,-13.110245312129516,10.310363218135917,1
88.0,-13.104694984921258,10.310379820513697,1
89.0,-13.101861453167949,10.313208915112794,1
90.0,-13.10187822423982,10.313214972951208,1
91.0,-13.101882455069491,10.29888762408192,1
92.0,-13.10466331912121,10.284638687725815,1
93.0,-13.104713428674359,10.28463097062322,1
94.0,-13.104763251936609,10.293295111790055,1
95.0,-13.101957271094806,10.298873630590444,1
96.0,-13.101925028451243,10.295973681161056,1
97.0,-13.101871631839234,10.2903497153462,1
98.0,-13.10184215149997,10.284592832213585,1
99.0,-13.10461145529046,10.28757296151214,1
100.0,-13.110217346244509,10.290370891384784,1
101.0,-13.115834251292206,10.29031223374314,1
102.0,-13.115880458381616,10.29034818228305,1
103.0,-13.113088944755473,10.290416562915999,1
104.0,-13.107476218343718,10.29031257227023,1
105.0,-13.101949547690651,10.290319530215022,1
106.0,-13.099179903109981,10.293239627383146,1
107.0,-13.099141565074792,10.298956411324102,1
108.0,-13.101867253152074,10.307487313762524,1
109.0,-13.104678276454845,10.310319571088002,1
110.0,-13.107381755308902,10.318869222321794,1
111.0,-13.110334213110361,10.321756691075185,1
112.0,-13.110146051965975,10.327527280464652,1
113.0,-13.107475593739462,10.327410622193122,1
114.0,-13.11032072109583,10.33027566036713,1
115.0,-13.113020763877268,10.324553941431605,1
116.0,-13.115798269486065,10.31309642060083,1
117.0,-13.115773825481144,10.301743288973404,1
118.0,-13.115857662988077,10.298931560549029,1
119.0,-13.107434072745072,10.301762779887516,1
120.0,-13.10192579780429,10.29889981896382,1
121.0,-13.104684519480752,10.298940680292956,1
122.0,-13.115881039625402,10.318856657374324,1
123.0,-13.121284171645287,10.344543116191412,1
124.0,-13.113047683765489,10.364442086089428,1
125.0,-13.101860036794582,10.36447295824838,1
126.0,-13.090785944848712,10.361624679924226,1
127.0,-13.087988187817071,10.350227798632778,1
128.0,-13.09070474026154,10.341693619939306,1
129.0,-13.090819297602103,10.333147863920459,1
130.0,-13.090748694510287,10.321727424483528,1
131.0,-13.085142535296482,10.310366019641114,1
132.0,-13.076867664533458,10.293207665861988,1
133.0,-13.071255865060397,10.290421155703996,1
134.0,-13.065613527533957,10.293255753142011,1
135.0,-13.065635778389396,10.304616954373609,1
136.0,-13.065629536326089,10.315975432738636,1
137.0,-13.068534580885384,10.316046474895696,1
138.0,-13.074042600529344,10.310420394973525,1
139.0,-13.079715972382386,10.313127437930495,1
140.0,-13.08514130568537,10.318894781239244,1
141.0,-13.093536129801318,10.327378261939014,1
142.0,-13.099094713428793,10.32740689111308,1
143.0,-13.087925623347964,10.327480633709884,1
144.0,-13.079605920025852,10.333269520745482,1
145.0,-13.074005356748398,10.338823335156384,1
146.0,-13.076752367768886,10.333152857519579,1
147.0,-13.076733931594664,10.321715062798452,1
148.0,-13.076784823079645,10.304632403724437,1
149.0,-13.07954578590526,10.298911917665489,1
150.0,-13.082386146003497,10.296105872202375,1
151.0,-13.085264869461279,10.298868309413486,1
152.0,-13.085116299073345,10.304618219594772,1
153.0,-13.088016121297496,10.307474640803246,1
154.0,-13.09078570755457,10.313104265897632,1
155.0,-13.093568922951949,10.316045835085616,1
