n,x,y,lab
0.0,-16.293930669855833,11.293400338190729,0.0
1.0,-16.308385788702907,11.857657609586129,2.0
2.0,-15.9622374312958,11.394065104432254,2.0
3.0,-17.108098477940732,10.03065921415621,2.0
4.0,-16.296362890692148,10.516371711929285,2.0
5.0,-16.30457456623029,11.906174837943336,2.0
6.0,-15.688760533699996,10.25177204004698,2.0
7.0,-14.062028987801952,9.006811521141978,2.0
8.0,-15.943835818430454,12.28271995116536,2.0
9.0,-15.278942653325771,10.618317401234874,2.0
10.0,-14.900337632059399,12.406922606702759,2.0
11.0,-16.605804964040072,9.72363452988827,2.0
12.0,-14.68250303742472,11.380233812478213,2.0
13.0,-14.314520859355305,8.104718554446471,2.0
14.0,-15.347061688802967,8.33199290363381,2.0
15.0,-15.467031366274098,9.804532479206182,2.0
16.0,-13.811211107880888,8.874006533405334,2.0
17.0,-14.703701808020224,11.165397412798635,2.0
18.0,-12.40651492508775,10.15726241643536,2.0
19.0,-12.675687413012405,9.928874348455047,2.0
20.0,-12.906789397215753,9.42343581507098,2.0
21.0,-11.226616895451542,8.99782375916838,2.0
22.0,-12.721657699863426,8.74249556311483,2.0
23.0,-12.127042688370077,11.826359458463395,2.0
24.0,-14.061364014987523,10.521492302368404,1.0
25.0,-12.75167483019498,8.654479821380392,1.0
26.0,-14.235169328827602,10.753451536942126,1.0
27.0,-13.582540899551082,10.185656702095569,1.0
28.0,-13.386079920412243,10.311951305928178,1.0
29.0,-14.041978151953467,10.11067701050833,1.0
30.0,-13.881320336080986,10.132805947226354,1.0
31.0,-13.799240298609902,10.900980295878096,1.0
32.0,-13.467094838906908,9.316391466993323,1.0
33.0,-14.181517624069155,9.513322210731664,1.0
34.0,-12.728030301191714,10.586219327282976,1.0
35.0,-15.315334597135058,11.490542389107315,1.0
36.0,-12.936114757323852,8.354320427787847,1.0
37.0,-12.571842319337772,10.854900794528971,1.0
38.0,-13.025257182903742,11.022035097126896,1.0
39.0,-12.32080884020142,9.969344293445182,1.0
40.0,-12.527098478521589,10.561295119868719,1.0
41.0,-14.1245857101861,10.644994961891461,1.0
42.0,-13.201591831799616,11.859992811961106,1.0
43.0,-12.545656550107255,9.32828039367839,1.0
44.0,-13.876448927589282,8.432676895829772,1.0
45.0,-14.099938312958086,10.301986378076057,1.0
46.0,-13.180858010330068,10.574141285444894,1.0
47.0,-13.30278786075679,10.636697764752556,1.0
48.0,-12.869124170186561,9.849132465276208,1.0
49.0,-14.544181805462207,9.742965645778693,1.0
50.0,-13.796439846503901,10.213367510098749,1.0
51.0,-12.70573991511694,11.228523146601367,1.0
52.0,-10.982460765970476,9.642375893835583,1.0
53.0,-12.534474348119918,11.492277636720498,1.0
54.0,-13.545028320978115,11.725144014060728,1.0
55.0,-14.15608167460464,10.239059919242719,1.0
56.0,-14.777303636676594,10.480878928639587,1.0
57.0,-13.715485142416947,10.23978651775785,1.0
58.0,-11.935887045860499,10.321005600899138,1.0
59.0,-13.223977450604252,10.737860631699657,1.0
60.0,-13.127830335305942,10.219922485392985,1.0
61.0,-13.875629940774017,9.796130360045476,1.0
