n,x,y,lab
0.0,-17.38042443568536,11.028737811527066,2
1.0,-17.40383593439051,10.779006564174392,2
2.0,-17.230843348820994,11.018076773797793,2
3.0,-16.844826889311758,11.033311964099815,2
4.0,-16.8095568674619,10.9248394054875,2
5.0,-16.587896550748006,10.701739045331095,2
6.0,-16.316899312189133,10.746998761302638,2
7.0,-15.994889930675313,10.646062219271702,2
8.0,-15.940666874945792,10.60641572573351,2
9.0,-15.435431154611832,10.728102415628742,2
10.0,-15.220866565744576,10.284398543370918,2
11.0,-15.292728921691625,10.346485296733686,2
12.0,-14.842056480365263,10.258164026051295,2
13.0,-14.620937491095226,10.197272778389168,2
14.0,-14.461579630483968,10.34172125600428,2
15.0,-14.024162907384651,10.110155037041725,2
16.0,-14.01518953464628,10.239432615573037,2
17.0,-13.991855689214649,10.185718079289842,2
18.0,-13.61828333642303,10.301358333801664,2
19.0,-13.446473947714361,10.078140652205867,1
20.0,-13.400754400800986,10.074083244903035,1
21.0,-13.331367073997257,10.086321552854075,1
22.0,-13.196486637210114,9.98877126146045,1
23.0,-13.076042743477787,10.28292888388803,1
24.0,-13.115950425625032,10.240040574476247,1
25.0,-13.201176145607246,10.048286547404764,1
26.0,-12.910806839098724,10.341564319301435,1
27.0,-13.301329911980552,10.106414497273951,1
28.0,-13.22660393488703,10.009780638655858,1
29.0,-13.285433966411311,9.956866726139733,1
30.0,-13.144426454412699,10.040506374502117,1
31.0,-13.093889354162819,10.2628146699033,1
32.0,-13.046172252607988,10.263699171380736,1
33.0,-13.153115294196901,10.200466950811464,1
34.0,-13.09023104839439,10.304196077869744,1
35.0,-13.171060618282729,10.227570351949119,1
36.0,-13.144336791559855,10.149062407205667,1
37.0,-13.291642697926186,10.43560358965142,1
38.0,-13.270638111459121,10.214501898741737,1
39.0,-13.308941707134872,10.367920364262844,1
40.0,-12.985615574548932,10.315209498400234,1
41.0,-13.2580907239658,10.303346720210698,1
42.0,-13.15337702091213,10.27203761922162,1
43.0,-13.27966551831552,10.232849383925892,1
44.0,-13.37016068377222,10.266652996261396,1
45.0,-13.274241986827462,10.36477913169316,1
46.0,-13.17853002875756,10.364720826840786,1
47.0,-13.085097050818986,10.377380262312643,1
48.0,-13.137533357582011,10.295349263432142,1
49.0,-13.14409564633479,10.342106054408378,1
50.0,-13.073223519653963,10.275705708723923,1
51.0,-12.984135562279704,10.383563671360143,1
52.0,-13.022648949918066,10.318629943326421,1
53.0,-13.226301439575032,10.287729399259474,1
54.0,-13.197519891660205,10.343296585908982,1
55.0,-12.914078129166358,10.197790103759854,1
56.0,-13.164799846088611,10.204107505640836,1
57.0,-12.983450975226676,10.355753355526485,1
58.0,-12.887148729244055,10.355175894696998,1
59.0,-13.096465869752326,10.286407966906431,1
60.0,-13.11102682506528,10.39703284436711,1
61.0,-13.03724604952031,10.186539135511056,1
62.0,-12.996165710738303,10.270891018559826,1
63.0,-12.967228793130078,10.42899353862306,1
64.0,-13.037538426464332,10.382228981832215,1
65.0,-13.07502804901109,10.130903280872486,1
66.0,-13.105936213418993,10.29479209862391,1
67.0,-12.974274678662768,10.338015192909396,1
68.0,-13.112217125052764,10.340944837993415,1
69.0,-13.100338329918962,10.18806014143489,1
70.0,-13.04600087759238,10.2693027030764,1
71.0,-13.065127987723972,10.549717061810284,1
72.0,-12.926610451076302,10.36621000720941,1
73.0,-13.010063896472012,10.255654184855906,1
74.0,-13.02186247002551,10.267579406857013,1
75.0,-12.960415275797628,10.13843886568433,1
76.0,-13.135974708921136,10.21820524882362,1
77.0,-13.094592985158032,10.205355432074565,1
78.0,-12.812688910566177,10.268194714763371,1
79.0,-12.90095561811178,10.348798428161153,1
80.0,-12.982952017273576,10.209806112175386,1
81.0,-12.943618781221788,10.328107452915035,1
82.0,-13.144767619295258,10.2693506998293,1
83.0,-13.369566616813911,10.298535977289953,1
84.0,-13.17787053831755,10.28282122699907,1
85.0,-13.15588687437579,10.282607121841462,1
86.0,-13.066928035102388,10.38809262351981,1
87.0,-13.056806289530813,10.266724290090828,1
88.0,-13.215087934315122,10.27697544737055,1
89.0,-12.88077981552296,10.333922778446542,1
90.0,-13.241732100850545,10.375588128565804,1
91.0,-13.07240262898705,10.47207776901999,1
92.0,-13.150049889734648,10.251997801030042,1
93.0,-13.1890069151693,10.278082820883338,1
94.0,-13.10465011776417,10.336641596605673,1
95.0,-12.965841971995829,10.374406501103886,1
96.0,-13.073150831591999,10.188970437945622,1
97.0,-13.198554830684404,10.278705636550127,1
98.0,-13.098228007589542,10.340860191087705,1
99.0,-13.41222429418188,10.169579230984723,1
100.0,-12.989898254245547,10.33101376699979,1
101.0,-13.208874652411813,10.480662315321439,1
102.0,-12.992115968192396,10.251273728346115,1
103.0,-13.164051418315255,10.456207415059998,1
104.0,-12.99910819029996,10.182958293791094,1
105.0,-12.954827579924567,10.336829683220426,1
106.0,-13.055172744131493,10.181541527187203,1
107.0,-13.08769292464226,10.474846914189298,1
108.0,-13.01232702202462,10.350776103796907,1
109.0,-13.17614385842886,10.303819415520218,1
110.0,-13.077934995505098,10.392875177614137,1
111.0,-12.948137227938409,10.420171653030783,1
112.0,-13.052276699557057,10.22586320422913,1
113.0,-13.04810770952088,10.254526210780053,1
114.0,-13.089813351273262,10.350926707345163,1
115.0,-13.320001348890331,10.291787020026748,1
116.0,-13.008279336374793,10.175303905939405,1
117.0,-13.047821610402082,10.220359742553281,1
118.0,-13.069943090352119,10.330605492378096,1
119.0,-13.164441280830925,10.213068141473407,1
120.0,-13.179253569893154,10.124754241349624,1
121.0,-12.975341845297612,10.308129516289718,1
122.0,-13.177958697678894,10.34510551136954,1
123.0,-13.113302895118268,10.32557082162189,1
124.0,-13.026884529655575,10.378346661816943,1
125.0,-12.886554059324872,10.419859064815453,1
126.0,-12.939140711229602,10.446853511101871,1
127.0,-13.188643653491747,10.547199275075526,1
128.0,-12.998160529235678,10.265101847883704,1
129.0,-13.071710716538488,10.107508808688843,1
130.0,-13.011505213073068,10.13018137983835,1
131.0,-13.07413782452509,10.313569193596667,1
132.0,-12.990781492279272,10.268269243777464,1
133.0,-13.063477636722137,10.29463465377621,1
134.0,-13.142804325760004,10.113422458457054,1
135.0,-13.070085793596245,10.199394620659913,1
136.0,-12.987009011764494,10.431160421964362,1
137.0,-13.09423711289588,10.184503507908197,1
138.0,-13.278718529790401,10.306449371303207,1
139.0,-12.920140927108834,10.318953947911325,1
140.0,-13.0799353201355,10.29797469052068,1
141.0,-13.214630194484291,10.345908817820977,1
142.0,-13.101635883304585,10.26330298147364,1
143.0,-13.13157914539964,10.313618879182812,1
144.0,-13.21369107615828,10.378669128865258,1
145.0,-13.094987001839463,10.472170070959685,1
146.0,-13.075934406743254,10.340054905719917,1
147.0,-12.88111909033077,10.215563647089944,1
148.0,-13.023713540353134,10.317138597317541,1
149.0,-13.168408653357584,10.549252199090347,1
150.0,-13.174016593418012,10.34542463070834,1
151.0,-13.01708999657822,10.092400051746722,1
152.0,-13.071607906354831,10.323307618560001,1
153.0,-13.227433530757981,10.488691081674597,1
154.0,-13.115744964029206,10.305835866440596,1
155.0,-13.111426335876324,10.430345392258683,1
156.0,-13.080539128937396,10.28478402212658,1
157.0,-13.179203737113218,10.20878530602961,1
158.0,-13.003838174300991,10.374143054143545,1
159.0,-13.152138628408611,10.354222139078354,1
160.0,-13.420084287766569,10.349231529412215,1
161.0,-13.117459301837908,10.357757639857073,1
162.0,-13.13380814442926,10.46953412632042,1
163.0,-12.966032474895622,10.41729187970105,1
164.0,-13.151624500367346,10.329182555011332,1
165.0,-13.18049936312288,10.191145329289839,1
166.0,-13.057843195019487,10.419618031957434,1
167.0,-13.201123720470019,10.309889871388856,1
168.0,-13.10934523717676,10.185920357036393,1
169.0,-13.15270151441691,10.471604153030913,1
170.0,-13.135292881050308,10.404235611049982,1
171.0,-13.127455459612484,10.350265443364734,1
172.0,-12.93797301929048,10.32821923398728,1
173.0,-13.0887845048609,10.43024412893008,1
174.0,-13.056723107103629,10.394479563784161,1
175.0,-13.008780451114536,10.340388704007818,1
176.0,-13.18713352650233,10.235612394805454,1
177.0,-13.029690296305374,10.515544378547451,1
178.0,-13.02661501452294,10.403159586199019,1
179.0,-13.071783728317536,10.43077845628403,1
180.0,-13.197750008606858,10.515044589950651,1
181.0,-13.023802442612885,10.48705450819147,1
182.0,-12.988802290438551,10.425448010659053,1
183.0,-12.982681358797684,10.321493695794823,1
184.0,-13.129152595969082,10.534351702004052,1
185.0,-13.18942887928017,10.390208425647218,1
186.0,-13.117821920645746,10.397230744669864,1
187.0,-13.200901048598652,10.242401112336598,1
188.0,-13.12642520610911,10.321466296321999,1
189.0,-13.179401950154595,10.348744282386804,1
190.0,-13.009462007854811,10.523212637492245,1
191.0,-13.251016380489583,10.384110209287757,1
192.0,-13.140066061777308,10.2026567868045,1
193.0,-12.983648289792384,10.256341978074493,1
194.0,-13.26369067262649,10.456570884412221,1
195.0,-13.14091015351636,10.290701058592786,1
196.0,-13.143341154876795,10.27027427059318,1
197.0,-13.089540775140026,10.401117353917956,1
198.0,-13.053036506479092,10.464787716484084,1
199.0,-13.086015681476091,10.234770825643267,1
200.0,-13.139535907367566,10.41127619709427,1
201.0,-13.106428835280056,10.319646397877898,1
202.0,-13.21605479593899,10.4023327483063,1
203.0,-13.3504817965492,10.312756885991579,1
204.0,-13.134411643287814,10.063977784546143,1
205.0,-13.215312716794118,10.347119309122162,1
206.0,-13.058978969179302,10.498347669788997,1
207.0,-13.090324179918868,10.190702012795901,1
208.0,-13.108568253565917,10.516331871833165,1
209.0,-13.326926221822482,10.327858108164085,1
210.0,-13.122044562089824,10.524148495779283,1
211.0,-13.285529351336683,10.433348566498276,1
212.0,-13.08373620503487,10.197338043934165,1
213.0,-13.134969794731193,10.284685043870404,1
214.0,-13.257168688250585,10.4723106442596,1
215.0,-13.213156361864092,10.251286165680986,1
216.0,-13.238188219596056,10.471560491234774,1
217.0,-13.199857007670184,10.423608891751213,1
218.0,-13.072334667946315,10.461427148754673,1
219.0,-13.082796281962569,10.387576647189324,1
220.0,-13.147161125046866,10.344719346172758,1
221.0,-13.249982630847827,10.416085710503516,1
222.0,-13.035251114715733,10.386622454645176,1
223.0,-13.313503289294266,10.367826424912472,1
224.0,-13.180079729388112,10.269000505507003,1
225.0,-13.017597568353654,10.374740417884938,1
226.0,-13.066499396588668,10.358190485299826,1
227.0,-13.197010771802166,10.254239434090373,1
228.0,-13.219335178060117,10.409537857333559,1
229.0,-13.074929629105633,10.260306010894919,1
