n,x,y,lab
0.0,-11.46039,8.122868,0.0
1.0,-11.474506,8.125756,1.0
2.0,-11.471683,8.125756,1.0
3.0,-11.466037,8.125756,1.0
4.0,-11.46886,8.125756,1.0
5.0,-11.471683,8.128644,1.0
6.0,-11.482974,8.125756,1.0
7.0,-11.491442,8.108429,1.0
8.0,-11.482974,8.088212,1.0
9.0,-11.46886,8.070881,1.0
10.0,-11.466037,8.067992,1.0
11.0,-11.477328,8.085323,1.0
12.0,-11.480151,8.0911,1.0
13.0,-11.474506,8.102653,1.0
14.0,-11.477328,8.093988,1.0
15.0,-11.480151,8.099765,1.0
16.0,-11.477328,8.099765,1.0
17.0,-11.466037,8.111317,1.0
18.0,-11.449097,8.125756,1.0
19.0,-11.440627,8.148857,1.0
20.0,-11.451921,8.160406,1.0
21.0,-11.474506,8.163294,1.0
22.0,-11.494264,8.14597,1.0
23.0,-11.488619,8.125756,1.0
24.0,-11.485797,8.114205,1.0
25.0,-11.480151,8.111317,1.0
26.0,-11.463214,8.125756,1.0
27.0,-11.409564,8.137307,2.0
28.0,-11.324814,8.157519,2.0
29.0,-11.214563,8.160406,2.0
30.0,-11.092907,8.195051,2.0
31.0,-10.968316,8.229689,2.0
32.0,-10.820938,8.264321,2.0
33.0,-10.707471,8.264321,2.0
34.0,-10.556996,8.252778,2.0
35.0,-10.44049,8.235461,2.0
36.0,-10.295446,8.218143,2.0
37.0,-10.178746,8.209484,2.0
38.0,-10.076206,8.206597,2.0
39.0,-9.999258,8.206597,2.0
40.0,-9.965048,8.18639,1.0
41.0,-9.945088,8.163294,1.0
42.0,-9.942237,8.14597,1.0
43.0,-9.942237,8.140194,1.0
44.0,-9.976452,8.140194,1.0
45.0,-10.013511,8.140194,1.0
46.0,-10.050561,8.143082,1.0
47.0,-10.05626,8.140194,1.0
48.0,-10.05911,8.119981,1.0
49.0,-10.061959,8.102653,1.0
50.0,-10.073357,8.102653,1.0
51.0,-10.087603,8.119981,1.0
52.0,-10.104696,8.140194,1.0
53.0,-10.107544,8.143082,1.0
54.0,-10.11609,8.148857,1.0
55.0,-10.124636,8.151744,1.0
56.0,-10.138877,8.157519,1.0
57.0,-10.144573,8.166181,1.0
58.0,-10.153117,8.148857,1.0
59.0,-10.175898,8.125756,1.0
60.0,-10.192982,8.102653,1.0
61.0,-10.210064,8.102653,1.0
62.0,-10.210064,8.099765,1.0
63.0,-10.210064,8.117093,1.0
64.0,-10.195829,8.131532,1.0
65.0,-10.175898,8.143082,1.0
66.0,-10.155965,8.137307,1.0
67.0,-10.150269,8.131532,1.0
68.0,-10.147421,8.131532,1.0
69.0,-10.141725,8.131532,1.0
70.0,-10.13318,8.131532,1.0
71.0,-10.13318,8.114205,1.0
72.0,-10.141725,8.093988,1.0
73.0,-10.147421,8.085323,1.0
74.0,-10.153117,8.0911,1.0
75.0,-10.155965,8.102653,1.0
76.0,-10.158812,8.105541,1.0
77.0,-10.158812,8.114205,1.0
78.0,-10.155965,8.119981,1.0
79.0,-10.153117,8.128644,1.0
80.0,-10.155965,8.128644,1.0
81.0,-10.153117,8.128644,1.0
82.0,-10.144573,8.128644,1.0
83.0,-10.136029,8.128644,1.0
84.0,-10.124636,8.131532,1.0
85.0,-10.118939,8.131532,1.0
86.0,-10.124636,8.131532,1.0
87.0,-10.13318,8.131532,1.0
88.0,-10.141725,8.122868,1.0
89.0,-10.136029,8.114205,1.0
90.0,-10.127484,8.108429,1.0
91.0,-10.121787,8.108429,1.0
92.0,-10.121787,8.122868,1.0
93.0,-10.118939,8.134419,1.0
94.0,-10.11609,8.14597,1.0
95.0,-10.113242,8.14597,1.0
96.0,-10.11609,8.14597,1.0
97.0,-10.113242,8.143082,1.0
98.0,-10.107544,8.143082,1.0
99.0,-10.107544,8.143082,1.0
100.0,-10.110393,8.14597,1.0
101.0,-10.121787,8.148857,1.0
102.0,-10.130332,8.14597,1.0
103.0,-10.138877,8.140194,1.0
104.0,-10.136029,8.134419,1.0
105.0,-10.136029,8.131532,1.0
106.0,-10.136029,8.131532,1.0
107.0,-10.124636,8.143082,1.0
108.0,-10.11609,8.157519,1.0
109.0,-10.121787,8.177729,1.0
110.0,-10.138877,8.18639,1.0
111.0,-10.153117,8.195051,1.0
112.0,-10.141725,8.180616,1.0
113.0,-10.130332,8.163294,1.0
114.0,-10.121787,8.151744,1.0
115.0,-10.127484,8.154632,1.0
116.0,-10.136029,8.151744,1.0
117.0,-10.141725,8.148857,1.0
118.0,-10.138877,8.14597,1.0
119.0,-10.141725,8.143082,1.0
120.0,-10.147421,8.140194,1.0
121.0,-10.155965,8.163294,1.0
122.0,-10.141725,8.189277,1.0
123.0,-10.127484,8.22103,1.0
124.0,-10.113242,8.229689,1.0
125.0,-10.113242,8.21237,1.0
126.0,-10.110393,8.18639,1.0
127.0,-10.107544,8.160406,1.0
128.0,-10.110393,8.166181,1.0
129.0,-10.124636,8.171955,1.0
130.0,-10.138877,8.183503,1.0
131.0,-10.147421,8.189277,1.0
132.0,-10.144573,8.195051,1.0
133.0,-10.136029,8.197937,1.0
134.0,-10.130332,8.197937,1.0
135.0,-10.124636,8.195051,1.0
136.0,-10.13318,8.192164,1.0
137.0,-10.144573,8.192164,1.0
138.0,-10.158812,8.192164,1.0
139.0,-10.153117,8.192164,1.0
140.0,-10.141725,8.192164,1.0
141.0,-10.13318,8.195051,1.0
142.0,-10.138877,8.189277,1.0
143.0,-10.147421,8.18639,1.0
144.0,-10.153117,8.183503,1.0
145.0,-10.16166,8.189277,1.0
146.0,-10.150269,8.192164,1.0
147.0,-10.13318,8.189277,1.0
148.0,-10.11609,8.18639,1.0
149.0,-10.11609,8.18639,1.0
150.0,-10.11609,8.189277,1.0
151.0,-10.113242,8.195051,1.0
152.0,-10.11609,8.197937,1.0
153.0,-10.121787,8.203711,1.0
154.0,-10.130332,8.215257,1.0
155.0,-10.141725,8.229689,1.0
156.0,-10.150269,8.238347,1.0
157.0,-10.144573,8.226803,1.0
158.0,-10.13318,8.21237,1.0
159.0,-10.110393,8.195051,1.0
160.0,-10.098998,8.189277,1.0
161.0,-10.101847,8.180616,1.0
162.0,-10.113242,8.174842,1.0
163.0,-10.121787,8.180616,1.0
164.0,-10.11609,8.195051,1.0
165.0,-10.121787,8.22103,1.0
166.0,-10.138877,8.235461,1.0
167.0,-10.147421,8.247006,1.0
168.0,-10.150269,8.249892,1.0
169.0,-10.144573,8.232575,1.0
170.0,-10.141725,8.215257,1.0
171.0,-10.136029,8.195051,1.0
172.0,-10.130332,8.189277,1.0
173.0,-10.121787,8.189277,1.0
174.0,-10.121787,8.192164,1.0
175.0,-10.124636,8.200824,1.0
176.0,-10.13318,8.203711,1.0
177.0,-10.141725,8.206597,1.0
178.0,-10.138877,8.203711,1.0
179.0,-10.13318,8.203711,1.0
180.0,-10.13318,8.200824,1.0
181.0,-10.138877,8.197937,1.0
182.0,-10.141725,8.206597,1.0
183.0,-10.141725,8.215257,1.0
184.0,-10.147421,8.223916,1.0
185.0,-10.153117,8.226803,1.0
186.0,-10.153117,8.232575,1.0
187.0,-10.153117,8.235461,1.0
188.0,-10.155965,8.238347,1.0
189.0,-10.158812,8.241234,1.0
190.0,-10.164508,8.252778,1.0
191.0,-10.167355,8.261435,1.0
192.0,-10.173051,8.267207,1.0
193.0,-10.173051,8.264321,1.0
