n,x,y,lab
0.0,-15.992612,8.192164,0.0
1.0,-15.998044,8.177729,1.0
2.0,-15.998044,8.166181,1.0
3.0,-16.003476,8.160406,1.0
4.0,-16.008907,8.157519,1.0
5.0,-16.006192,8.157519,1.0
6.0,-15.995328,8.157519,1.0
7.0,-15.981747,8.143082,1.0
8.0,-15.989896,8.140194,1.0
9.0,-15.998044,8.134419,1.0
10.0,-16.006192,8.143082,1.0
11.0,-16.00076,8.151744,1.0
12.0,-15.992612,8.160406,1.0
13.0,-15.981747,8.166181,1.0
14.0,-15.976314,8.163294,1.0
15.0,-15.973598,8.157519,1.0
16.0,-15.976314,8.140194,1.0
17.0,-15.981747,8.128644,1.0
18.0,-15.98718,8.119981,1.0
19.0,-15.979031,8.125756,1.0
20.0,-15.965447,8.134419,1.0
21.0,-15.951862,8.140194,1.0
22.0,-15.949145,8.14597,1.0
23.0,-15.949145,8.154632,1.0
24.0,-15.94371,8.157519,1.0
25.0,-15.940993,8.151744,1.0
26.0,-15.938275,8.148857,1.0
27.0,-15.94371,8.143082,1.0
28.0,-15.946428,8.140194,1.0
29.0,-15.949145,8.137307,1.0
30.0,-15.946428,8.137307,1.0
31.0,-15.940993,8.140194,1.0
32.0,-15.930122,8.140194,1.0
33.0,-15.924687,8.143082,1.0
34.0,-15.921969,8.151744,1.0
35.0,-15.924687,8.163294,1.0
36.0,-15.927405,8.171955,1.0
37.0,-15.930122,8.177729,1.0
38.0,-15.93284,8.180616,1.0
39.0,-15.938275,8.183503,1.0
40.0,-15.946428,8.180616,1.0
41.0,-15.949145,8.180616,1.0
42.0,-15.951862,8.180616,1.0
43.0,-15.95458,8.180616,1.0
44.0,-15.95458,8.180616,1.0
45.0,-15.957297,8.166181,1.0
46.0,-15.95458,8.154632,1.0
47.0,-15.940993,8.140194,1.0
48.0,-15.927405,8.140194,1.0
49.0,-15.913814,8.137307,1.0
50.0,-15.916533,8.137307,1.0
51.0,-15.916533,8.140194,1.0
52.0,-15.927405,8.143082,1.0
53.0,-15.938275,8.14597,1.0
54.0,-15.938275,8.140194,1.0
55.0,-15.927405,8.128644,1.0
56.0,-15.913814,8.114205,1.0
57.0,-15.913814,8.102653,1.0
58.0,-15.916533,8.0911,1.0
59.0,-15.919251,8.088212,1.0
60.0,-15.921969,8.067992,1.0
61.0,-15.927405,8.05066,1.0
62.0,-15.919251,8.033326,1.0
