n,x,y,lab
0.0,-10.406375,8.581496,0.0
1.0,-10.395001,8.578615,1.0
2.0,-10.380783,8.575734,1.0
3.0,-10.369407,8.572853,1.0
4.0,-10.360875,8.561328,1.0
5.0,-10.358031,8.544039,1.0
6.0,-10.355187,8.532512,1.0
7.0,-10.352342,8.541157,1.0
8.0,-10.352342,8.56709,1.0
9.0,-10.335276,8.581496,1.0
10.0,-10.318207,8.555565,1.0
11.0,-10.326742,8.523867,1.0
12.0,-10.349498,8.512339,1.0
13.0,-10.38647,8.561328,2.0
14.0,-10.380783,8.607424,1.0
15.0,-10.375095,8.601662,1.0
16.0,-10.363719,8.569972,1.0
17.0,-10.366563,8.541157,1.0
18.0,-10.372251,8.549802,1.0
19.0,-10.380783,8.558446,1.0
20.0,-10.397844,8.564209,1.0
21.0,-10.409218,8.569972,1.0
22.0,-10.417747,8.569972,1.0
23.0,-10.412061,8.56709,1.0
24.0,-10.403531,8.564209,1.0
25.0,-10.400688,8.561328,1.0
26.0,-10.406375,8.572853,1.0
27.0,-10.409218,8.590139,1.0
28.0,-10.414904,8.607424,1.0
29.0,-10.400688,8.584377,1.0
30.0,-10.38647,8.564209,1.0
31.0,-10.380783,8.549802,1.0
32.0,-10.389314,8.555565,1.0
33.0,-10.395001,8.558446,1.0
34.0,-10.397844,8.555565,1.0
35.0,-10.403531,8.572853,1.0
36.0,-10.42059,8.587258,1.0
37.0,-10.429119,8.598781,1.0
38.0,-10.423433,8.59302,1.0
39.0,-10.412061,8.590139,1.0
40.0,-10.400688,8.595901,1.0
41.0,-10.412061,8.604543,1.0
42.0,-10.426276,8.616065,1.0
43.0,-10.44049,8.618946,1.0
44.0,-10.431962,8.601662,1.0
45.0,-10.414904,8.581496,1.0
46.0,-10.400688,8.564209,1.0
47.0,-10.397844,8.56709,1.0
48.0,-10.412061,8.564209,1.0
49.0,-10.426276,8.561328,1.0
50.0,-10.437648,8.558446,1.0
51.0,-10.434805,8.555565,1.0
52.0,-10.429119,8.552683,1.0
53.0,-10.42059,8.558446,1.0
54.0,-10.417747,8.564209,1.0
55.0,-10.417747,8.569972,1.0
56.0,-10.42059,8.56709,1.0
57.0,-10.423433,8.56709,1.0
58.0,-10.423433,8.569972,1.0
59.0,-10.423433,8.575734,1.0
60.0,-10.431962,8.581496,1.0
61.0,-10.437648,8.584377,1.0
62.0,-10.437648,8.581496,1.0
63.0,-10.429119,8.56709,1.0
64.0,-10.417747,8.552683,1.0
65.0,-10.414904,8.561328,1.0
66.0,-10.412061,8.575734,1.0
67.0,-10.414904,8.59302,1.0
68.0,-10.417747,8.59302,1.0
69.0,-10.42059,8.590139,1.0
70.0,-10.42059,8.587258,1.0
71.0,-10.42059,8.584377,1.0
72.0,-10.42059,8.584377,1.0
73.0,-10.426276,8.581496,1.0
74.0,-10.431962,8.578615,1.0
75.0,-10.437648,8.581496,1.0
76.0,-10.44049,8.581496,1.0
77.0,-10.443333,8.581496,1.0
78.0,-10.449018,8.578615,1.0
79.0,-10.451861,8.572853,1.0
80.0,-10.460388,8.569972,1.0
81.0,-10.46323,8.549802,1.0
82.0,-10.468915,8.532512,1.0
83.0,-10.468915,8.52963,1.0
84.0,-10.468915,8.54692,1.0
85.0,-10.460388,8.561328,1.0
86.0,-10.449018,8.564209,1.0
87.0,-10.457546,8.561328,1.0
88.0,-10.477441,8.54692,1.0
89.0,-10.494492,8.52963,1.0
90.0,-10.49165,8.526749,1.0
91.0,-10.480283,8.532512,1.0
92.0,-10.471757,8.538276,1.0
93.0,-10.466072,8.54692,1.0
94.0,-10.468915,8.561328,1.0
95.0,-10.471757,8.564209,1.0
96.0,-10.483125,8.555565,1.0
97.0,-10.494492,8.541157,1.0
98.0,-10.505858,8.523867,1.0
99.0,-10.505858,8.503692,1.0
100.0,-10.503017,8.50081,1.0
101.0,-10.494492,8.52963,1.0
102.0,-10.480283,8.558446,1.0
103.0,-10.468915,8.578615,1.0
104.0,-10.460388,8.572853,1.0
105.0,-10.457546,8.555565,1.0
106.0,-10.457546,8.535394,1.0
107.0,-10.460388,8.515221,1.0
108.0,-10.466072,8.506574,1.0
109.0,-10.466072,8.495045,1.0
110.0,-10.466072,8.489281,1.0
111.0,-10.466072,8.489281,1.0
112.0,-10.468915,8.495045,1.0
113.0,-10.471757,8.497928,1.0
114.0,-10.477441,8.50081,1.0
115.0,-10.485967,8.50081,1.0
116.0,-10.494492,8.50081,1.0
117.0,-10.474599,8.480633,1.0
118.0,-10.449018,8.460454,1.0
119.0,-10.429119,8.460454,1.0
120.0,-10.431962,8.483516,1.0
121.0,-10.437648,8.518103,1.0
122.0,-10.44049,8.532512,1.0
123.0,-10.44049,8.532512,1.0
124.0,-10.437648,8.520985,1.0
125.0,-10.437648,8.515221,1.0
126.0,-10.44049,8.523867,1.0
127.0,-10.446176,8.518103,1.0
128.0,-10.449018,8.506574,1.0
129.0,-10.454703,8.506574,1.0
130.0,-10.449018,8.518103,1.0
131.0,-10.443333,8.509457,1.0
132.0,-10.429119,8.463337,1.0
133.0,-10.42059,8.42009,1.0
134.0,-10.431962,8.422973,1.0
135.0,-10.446176,8.43739,1.0
136.0,-10.46323,8.451805,1.0
137.0,-10.468915,8.460454,1.0
138.0,-10.477441,8.477751,1.0
139.0,-10.485967,8.486398,1.0
140.0,-10.49165,8.477751,1.0
141.0,-10.505858,8.463337,1.0
142.0,-10.517224,8.454688,1.0
143.0,-10.485967,8.448922,1.0
144.0,-10.44049,8.451805,1.0
145.0,-10.409218,8.46622,1.0
146.0,-10.423433,8.477751,1.0
147.0,-10.437648,8.489281,1.0
148.0,-10.457546,8.483516,1.0
149.0,-10.474599,8.480633,1.0
150.0,-10.49165,8.477751,1.0
151.0,-10.468915,8.477751,1.0
152.0,-10.446176,8.474868,1.0
153.0,-10.423433,8.471985,1.0
154.0,-10.423433,8.469103,1.0
155.0,-10.431962,8.460454,1.0
156.0,-10.44049,8.451805,1.0
157.0,-10.446176,8.457571,1.0
158.0,-10.449018,8.483516,1.0
159.0,-10.451861,8.509457,1.0
160.0,-10.451861,8.518103,1.0
161.0,-10.449018,8.509457,1.0
162.0,-10.446176,8.497928,1.0
163.0,-10.443333,8.492163,1.0
164.0,-10.431962,8.486398,1.0
165.0,-10.42059,8.489281,1.0
166.0,-10.431962,8.474868,1.0
167.0,-10.454703,8.460454,1.0
168.0,-10.477441,8.454688,1.0
169.0,-10.477441,8.454688,1.0
170.0,-10.474599,8.457571,1.0
171.0,-10.474599,8.46622,1.0
172.0,-10.477441,8.477751,1.0
173.0,-10.474599,8.489281,1.0
174.0,-10.474599,8.492163,1.0
175.0,-10.457546,8.492163,1.0
176.0,-10.446176,8.495045,1.0
177.0,-10.449018,8.497928,1.0
178.0,-10.46323,8.497928,1.0
179.0,-10.485967,8.492163,1.0
180.0,-10.494492,8.480633,1.0
181.0,-10.500175,8.469103,1.0
182.0,-10.500175,8.460454,1.0
183.0,-10.497334,8.451805,1.0
184.0,-10.497334,8.443156,1.0
185.0,-10.500175,8.443156,1.0
186.0,-10.494492,8.448922,1.0
187.0,-10.488808,8.454688,1.0
188.0,-10.494492,8.457571,1.0
189.0,-10.503017,8.463337,1.0
190.0,-10.511541,8.463337,1.0
191.0,-10.5087,8.463337,1.0
192.0,-10.49165,8.463337,1.0
193.0,-10.477441,8.463337,1.0
194.0,-10.466072,8.46622,1.0
195.0,-10.480283,8.477751,1.0
196.0,-10.500175,8.489281,1.0
197.0,-10.514382,8.497928,1.0
198.0,-10.520065,8.492163,1.0
199.0,-10.522906,8.486398,1.0
200.0,-10.522906,8.483516,1.0
201.0,-10.539952,8.486398,1.0
202.0,-10.556996,8.492163,1.0
203.0,-10.571198,8.480633,1.0
204.0,-10.568358,8.469103,1.0
205.0,-10.571198,8.457571,1.0
206.0,-10.574039,8.457571,1.0
207.0,-10.574039,8.460454,1.0
208.0,-10.554156,8.457571,1.0
209.0,-10.53427,8.457571,1.0
210.0,-10.522906,8.480633,1.0
211.0,-10.522906,8.503692,1.0
212.0,-10.522906,8.52963,1.0
