n,x,y,lab
0.0,0.408542,-5.495446,0.0
1.0,0.402664,-5.495446,1.0
2.0,0.399725,-5.489607,1.0
3.0,0.402664,-5.477928,1.0
4.0,0.408542,-5.472088,1.0
5.0,0.411481,-5.475008,1.0
6.0,0.411481,-5.477928,1.0
7.0,0.408542,-5.477928,1.0
8.0,0.411481,-5.483767,1.0
9.0,0.420298,-5.489607,1.0
10.0,0.429115,-5.498366,1.0
11.0,0.440871,-5.498366,1.0
12.0,0.44381,-5.495446,1.0
13.0,0.44381,-5.495446,1.0
14.0,0.434993,-5.489607,1.0
15.0,0.41442,-5.483767,1.0
16.0,0.399725,-5.477928,1.0
17.0,0.390907,-5.475008,1.0
18.0,0.387968,-5.469168,1.0
19.0,0.387968,-5.463329,1.0
20.0,0.387968,-5.451649,1.0
21.0,0.385029,-5.442888,1.0
22.0,0.38209,-5.434128,1.0
23.0,0.396786,-5.434128,1.0
24.0,0.411481,-5.439968,1.0
25.0,0.429115,-5.442888,1.0
26.0,0.429115,-5.448729,1.0
27.0,0.426176,-5.454569,1.0
28.0,0.423237,-5.460409,1.0
29.0,0.411481,-5.472088,1.0
30.0,0.402664,-5.477928,1.0
31.0,0.396786,-5.483767,1.0
32.0,0.393846,-5.489607,1.0
33.0,0.387968,-5.489607,1.0
34.0,0.393846,-5.486687,1.0
35.0,0.399725,-5.480848,1.0
36.0,0.408542,-5.477928,1.0
37.0,0.405603,-5.472088,1.0
38.0,0.405603,-5.466249,1.0
39.0,0.405603,-5.475008,1.0
40.0,0.408542,-5.489607,1.0
41.0,0.402664,-5.504205,1.0
42.0,0.393846,-5.504205,1.0
43.0,0.393846,-5.501285,1.0
44.0,0.396786,-5.504205,1.0
45.0,0.402664,-5.507124,1.0
46.0,0.405603,-5.507124,1.0
47.0,0.420298,-5.507124,1.0
48.0,0.434993,-5.507124,1.0
49.0,0.449688,-5.504205,1.0
50.0,0.446749,-5.504205,1.0
51.0,0.446749,-5.504205,1.0
52.0,0.434993,-5.501285,1.0
53.0,0.426176,-5.498366,1.0
54.0,0.417359,-5.489607,1.0
55.0,0.423237,-5.483767,1.0
56.0,0.426176,-5.475008,1.0
57.0,0.420298,-5.475008,1.0
58.0,0.408542,-5.486687,1.0
59.0,0.405603,-5.498366,1.0
60.0,0.417359,-5.495446,1.0
61.0,0.426176,-5.486687,1.0
62.0,0.432054,-5.472088,1.0
63.0,0.432054,-5.472088,1.0
64.0,0.420298,-5.472088,1.0
65.0,0.408542,-5.475008,1.0
66.0,0.408542,-5.480848,1.0
67.0,0.420298,-5.486687,1.0
68.0,0.432054,-5.495446,1.0
