n,x,y,lab
0.0,-17.434928505072065,11.055798999999997,0.0
1.0,-17.276950118730543,11.021736278688396,2.0
2.0,-17.1267499343068,10.99334279717267,2.0
3.0,-16.93327898141182,10.945063421673018,2.0
4.0,-16.731322565349497,10.891086558437191,2.0
5.0,-16.483007245261586,10.802976342880724,2.0
6.0,-16.258433963605817,10.720500487974572,2.0
7.0,-16.017053880279914,10.640830634236176,2.0
8.0,-15.79414139322668,10.578201827614292,2.0
9.0,-15.546186936852008,10.509851299737289,2.0
10.0,-15.289431106739183,10.441469121191265,2.0
11.0,-15.051231803421825,10.378759238442418,2.0
12.0,-14.815246828492269,10.318876464715991,2.0
13.0,-14.61728136757995,10.284648921723544,2.0
14.0,-14.438254211396249,10.258972903359012,2.0
15.0,-14.247898214263587,10.227584657309464,2.0
16.0,-14.02678873052945,10.17620916699108,2.0
17.0,-13.8385110230213,10.150514265645958,2.0
18.0,-13.691552322974603,10.133381611058743,2.0
19.0,-13.57496401180865,10.119105495499989,2.0
20.0,-13.441580922690148,10.081975868674023,2.0
21.0,-13.313615199886504,10.06198108106447,2.0
22.0,-13.232872812457028,10.090545437971183,2.0
23.0,-13.193873647862372,10.130526269862006,2.0
24.0,-13.191086223003348,10.16478839645045,2.0
25.0,-13.199444100109394,10.170498144780664,1.0
26.0,-13.210587624823516,10.176208854122368,1.0
27.0,-13.216159067618833,10.17050009958558,1.0
28.0,-13.216159961046412,10.16193396741573,1.0
29.0,-13.216160409882525,10.164789291951756,1.0
30.0,-13.213374302093122,10.173353786676056,1.0
31.0,-13.213374915761625,10.184772263749192,1.0
32.0,-13.21337387819076,10.187624936933938,1.0
33.0,-13.216161106840362,10.204751787323334,1.0
34.0,-13.21894330455904,10.224730303338273,1.0
35.0,-13.202231315119237,10.236145878720697,1.0
36.0,-13.185514211725886,10.2304369107148,1.0
37.0,-13.166009193369954,10.224730890262164,1.0
38.0,-13.16322117395729,10.221874888138387,1.0
39.0,-13.157648730299798,10.221875856723427,1.0
