n,x,y,lab
0.0,-14.985428,5.800519,0.0
1.0,-14.982685,5.788853,1.0
2.0,-14.974457,5.788853,1.0
3.0,-14.971714,5.788853,1.0
4.0,-14.968971,5.788853,1.0
5.0,-14.968971,5.785936,1.0
6.0,-14.968971,5.78302,1.0
7.0,-14.960741,5.785936,1.0
8.0,-14.952511,5.788853,1.0
9.0,-14.94428,5.785936,1.0
10.0,-14.949767,5.788853,1.0
11.0,-14.974457,5.797603,1.0
12.0,-15.010109,5.815102,1.0
13.0,-15.062196,5.841348,2.0
14.0,-15.114256,5.882171,2.0
15.0,-15.193668,5.937563,2.0
16.0,-15.270285,6.019174,2.0
17.0,-15.352313,6.138632,2.0
18.0,-15.423351,6.275505,2.0
19.0,-15.486152,6.423945,2.0
20.0,-15.546187,6.566483,2.0
21.0,-15.606187,6.714752,2.0
22.0,-15.687949,6.857121,2.0
23.0,-15.761479,6.979084,2.0
24.0,-15.829514,7.092279,2.0
25.0,-15.870313,7.199618,2.0
26.0,-15.913814,7.330096,2.0
27.0,-15.957297,7.446013,2.0
28.0,-16.003476,7.564764,2.0
29.0,-16.055063,7.686343,2.0
30.0,-16.10391,7.81653,2.0
31.0,-16.155444,7.937964,2.0
32.0,-16.196111,8.030437,2.0
33.0,-16.231341,8.096876,2.0
34.0,-16.255724,8.151744,2.0
35.0,-16.274685,8.192164,2.0
36.0,-16.282809,8.226803,1.0
37.0,-16.271976,8.252778,1.0
38.0,-16.261142,8.278749,1.0
39.0,-16.247597,8.298947,1.0
40.0,-16.234051,8.310488,1.0
41.0,-16.220502,8.313373,1.0
42.0,-16.198821,8.313373,1.0
43.0,-16.190689,8.313373,1.0
44.0,-16.171713,8.310488,1.0
45.0,-16.160867,8.287406,1.0
46.0,-16.141885,8.264321,1.0
47.0,-16.125612,8.235461,1.0
48.0,-16.109336,8.22103,1.0
49.0,-16.10391,8.195051,1.0
50.0,-16.098483,8.166181,1.0
51.0,-16.090343,8.143082,1.0
52.0,-16.082203,8.131532,1.0
53.0,-16.082203,8.131532,1.0
54.0,-16.082203,8.125756,1.0
55.0,-16.079489,8.122868,1.0
56.0,-16.079489,8.117093,1.0
57.0,-16.090343,8.114205,1.0
58.0,-16.10391,8.114205,1.0
59.0,-16.114761,8.119981,1.0
60.0,-16.117474,8.131532,1.0
61.0,-16.117474,8.140194,1.0
62.0,-16.120187,8.148857,1.0
63.0,-16.120187,8.151744,1.0
64.0,-16.125612,8.163294,1.0
65.0,-16.133749,8.177729,1.0
66.0,-16.136461,8.18639,1.0
67.0,-16.136461,8.189277,1.0
68.0,-16.136461,8.189277,1.0
69.0,-16.136461,8.18639,1.0
70.0,-16.133749,8.195051,1.0
71.0,-16.133749,8.206597,1.0
72.0,-16.136461,8.218143,1.0
73.0,-16.139173,8.223916,1.0
74.0,-16.144597,8.215257,1.0
75.0,-16.144597,8.206597,1.0
76.0,-16.144597,8.197937,1.0
77.0,-16.141885,8.195051,1.0
78.0,-16.141885,8.189277,1.0
79.0,-16.139173,8.18639,1.0
80.0,-16.139173,8.18639,1.0
81.0,-16.136461,8.18639,1.0
82.0,-16.139173,8.18639,1.0
83.0,-16.139173,8.189277,1.0
84.0,-16.141885,8.189277,1.0
85.0,-16.141885,8.192164,1.0
86.0,-16.144597,8.195051,1.0
87.0,-16.150021,8.197937,1.0
88.0,-16.152733,8.197937,1.0
89.0,-16.152733,8.197937,1.0
90.0,-16.150021,8.195051,1.0
91.0,-16.147309,8.189277,1.0
92.0,-16.144597,8.189277,1.0
93.0,-16.133749,8.18639,1.0
94.0,-16.125612,8.180616,1.0
95.0,-16.117474,8.174842,1.0
96.0,-16.122899,8.169068,1.0
97.0,-16.128324,8.171955,1.0
98.0,-16.131036,8.174842,1.0
99.0,-16.131036,8.174842,1.0
100.0,-16.131036,8.174842,1.0
101.0,-16.133749,8.174842,1.0
102.0,-16.133749,8.177729,1.0
103.0,-16.136461,8.174842,1.0
104.0,-16.139173,8.174842,1.0
105.0,-16.141885,8.171955,1.0
106.0,-16.144597,8.169068,1.0
107.0,-16.147309,8.166181,1.0
108.0,-16.144597,8.166181,1.0
109.0,-16.144597,8.166181,1.0
110.0,-16.141885,8.163294,1.0
111.0,-16.144597,8.163294,1.0
112.0,-16.139173,8.157519,1.0
113.0,-16.133749,8.157519,1.0
114.0,-16.131036,8.157519,1.0
115.0,-16.128324,8.154632,1.0
116.0,-16.120187,8.163294,1.0
117.0,-16.112048,8.166181,1.0
118.0,-16.114761,8.171955,1.0
119.0,-16.125612,8.169068,1.0
120.0,-16.131036,8.166181,1.0
121.0,-16.128324,8.166181,1.0
122.0,-16.125612,8.169068,1.0
123.0,-16.122899,8.171955,1.0
124.0,-16.120187,8.180616,1.0
125.0,-16.122899,8.192164,1.0
126.0,-16.128324,8.189277,1.0
127.0,-16.133749,8.177729,1.0
128.0,-16.133749,8.169068,1.0
129.0,-16.136461,8.171955,1.0
130.0,-16.133749,8.171955,1.0
131.0,-16.133749,8.171955,1.0
132.0,-16.136461,8.169068,1.0
133.0,-16.136461,8.166181,1.0
