n,x,y,lab
0.0,12.355242,-11.490692,0.0
1.0,12.355242,-11.49918,1.0
2.0,12.355242,-11.504839,1.0
3.0,12.346827,-11.510498,1.0
4.0,12.338413,-11.510498,1.0
5.0,12.329997,-11.516157,1.0
6.0,12.329997,-11.521815,1.0
7.0,12.329997,-11.524644,1.0
8.0,12.329997,-11.524644,1.0
9.0,12.329997,-11.524644,1.0
10.0,12.321582,-11.524644,1.0
11.0,12.313165,-11.521815,1.0
12.0,12.307554,-11.518986,1.0
13.0,12.315971,-11.516157,1.0
14.0,12.321582,-11.516157,1.0
15.0,12.324387,-11.516157,1.0
16.0,12.329997,-11.516157,1.0
17.0,12.332803,-11.516157,1.0
18.0,12.338413,-11.510498,1.0
19.0,12.335608,-11.504839,1.0
20.0,12.335608,-11.496351,1.0
21.0,12.335608,-11.496351,1.0
22.0,12.335608,-11.496351,1.0
23.0,12.338413,-11.496351,1.0
24.0,12.341218,-11.496351,1.0
25.0,12.344023,-11.49918,1.0
26.0,12.349632,-11.49918,1.0
27.0,12.355242,-11.496351,1.0
28.0,12.358046,-11.493521,1.0
29.0,12.352437,-11.490692,1.0
30.0,12.344023,-11.490692,1.0
31.0,12.335608,-11.493521,1.0
32.0,12.329997,-11.493521,1.0
33.0,12.324387,-11.496351,1.0
34.0,12.324387,-11.496351,1.0
35.0,12.315971,-11.496351,1.0
36.0,12.31036,-11.493521,1.0
37.0,12.301943,-11.493521,1.0
38.0,12.296331,-11.496351,1.0
39.0,12.290719,-11.496351,1.0
40.0,12.282301,-11.496351,1.0
41.0,12.282301,-11.496351,1.0
42.0,12.287913,-11.49918,1.0
43.0,12.293525,-11.50201,1.0
44.0,12.299137,-11.49918,1.0
45.0,12.299137,-11.496351,1.0
46.0,12.299137,-11.493521,1.0
47.0,12.301943,-11.496351,1.0
48.0,12.304748,-11.50201,1.0
49.0,12.304748,-11.50201,1.0
50.0,12.304748,-11.496351,1.0
51.0,12.301943,-11.487862,1.0
52.0,12.299137,-11.485032,1.0
53.0,12.296331,-11.485032,1.0
54.0,12.301943,-11.496351,1.0
55.0,12.304748,-11.504839,1.0
56.0,12.304748,-11.513327,1.0
57.0,12.296331,-11.513327,1.0
58.0,12.287913,-11.513327,1.0
59.0,12.285107,-11.510498,1.0
60.0,12.290719,-11.507669,1.0
61.0,12.296331,-11.504839,1.0
62.0,12.301943,-11.49918,1.0
63.0,12.293525,-11.493521,1.0
64.0,12.285107,-11.487862,1.0
65.0,12.276688,-11.482202,1.0
66.0,12.276688,-11.482202,1.0
67.0,12.279495,-11.487862,1.0
68.0,12.279495,-11.490692,1.0
69.0,12.279495,-11.49918,1.0
70.0,12.276688,-11.50201,1.0
71.0,12.271076,-11.504839,1.0
72.0,12.268269,-11.504839,1.0
73.0,12.271076,-11.50201,1.0
74.0,12.273882,-11.496351,1.0
75.0,12.279495,-11.496351,1.0
76.0,12.279495,-11.49918,1.0
77.0,12.276688,-11.50201,1.0
78.0,12.273882,-11.50201,1.0
79.0,12.273882,-11.49918,1.0
80.0,12.265463,-11.49918,1.0
81.0,12.254236,-11.496351,1.0
82.0,12.245815,-11.49918,1.0
83.0,12.245815,-11.493521,1.0
84.0,12.251429,-11.485032,1.0
85.0,12.262656,-11.473712,1.0
86.0,12.271076,-11.470882,1.0
87.0,12.276688,-11.462392,1.0
88.0,12.273882,-11.44824,1.0
89.0,12.265463,-11.434086,1.0
90.0,12.259849,-11.425593,1.0
91.0,12.257043,-11.425593,1.0
92.0,12.257043,-11.425593,1.0
93.0,12.259849,-11.428424,1.0
94.0,12.257043,-11.428424,1.0
95.0,12.257043,-11.428424,1.0
96.0,12.254236,-11.425593,1.0
97.0,12.254236,-11.425593,1.0
98.0,12.254236,-11.422762,1.0
99.0,12.254236,-11.4171,1.0
100.0,12.254236,-11.411438,1.0
101.0,12.251429,-11.408606,1.0
102.0,12.245815,-11.408606,1.0
103.0,12.243008,-11.408606,1.0
104.0,12.243008,-11.402943,1.0
105.0,12.234587,-11.400112,1.0
106.0,12.226165,-11.405775,1.0
107.0,12.217743,-11.4171,1.0
108.0,12.217743,-11.425593,1.0
109.0,12.217743,-11.428424,1.0
110.0,12.22055,-11.428424,1.0
111.0,12.22055,-11.431255,1.0
112.0,12.22055,-11.431255,1.0
113.0,12.217743,-11.431255,1.0
114.0,12.214935,-11.428424,1.0
115.0,12.214935,-11.428424,1.0
116.0,12.217743,-11.425593,1.0
117.0,12.22055,-11.425593,1.0
118.0,12.223358,-11.425593,1.0
119.0,12.226165,-11.431255,1.0
120.0,12.226165,-11.436917,1.0
121.0,12.228972,-11.442578,1.0
122.0,12.228972,-11.442578,1.0
123.0,12.226165,-11.44824,1.0
124.0,12.223358,-11.44824,1.0
125.0,12.217743,-11.45107,1.0
126.0,12.217743,-11.45107,1.0
127.0,12.217743,-11.453901,1.0
128.0,12.223358,-11.453901,1.0
129.0,12.228972,-11.453901,1.0
130.0,12.23178,-11.453901,1.0
131.0,12.23178,-11.45107,1.0
132.0,12.228972,-11.445409,1.0
133.0,12.228972,-11.442578,1.0
134.0,12.234587,-11.439748,1.0
135.0,12.245815,-11.439748,1.0
136.0,12.254236,-11.436917,1.0
137.0,12.257043,-11.436917,1.0
138.0,12.259849,-11.436917,1.0
139.0,12.251429,-11.442578,1.0
140.0,12.243008,-11.445409,1.0
141.0,12.237394,-11.45107,1.0
142.0,12.243008,-11.44824,1.0
143.0,12.245815,-11.445409,1.0
144.0,12.245815,-11.445409,1.0
145.0,12.245815,-11.44824,1.0
146.0,12.245815,-11.44824,1.0
147.0,12.248622,-11.45107,1.0
148.0,12.251429,-11.44824,1.0
149.0,12.251429,-11.44824,1.0
150.0,12.254236,-11.44824,1.0
151.0,12.254236,-11.44824,1.0
152.0,12.254236,-11.44824,1.0
153.0,12.254236,-11.453901,1.0
154.0,12.251429,-11.456731,1.0
155.0,12.254236,-11.459561,1.0
156.0,12.257043,-11.459561,1.0
157.0,12.265463,-11.459561,1.0
158.0,12.273882,-11.459561,1.0
159.0,12.282301,-11.459561,1.0
160.0,12.282301,-11.459561,1.0
161.0,12.273882,-11.456731,1.0
162.0,12.273882,-11.465222,1.0
